,"United Airlines Holdings Inc - GJR-GARCH Volatility"
2011-12-02,0.5056787043172769
2011-12-05,0.49985147634072263
2011-12-06,0.4904096944392514
2011-12-07,0.48444111097222126
2011-12-08,0.5133502663873858
2011-12-09,0.5136280366179401
2011-12-12,0.502905060622778
2011-12-13,0.5497947362425363
2011-12-14,0.5386789173524429
2011-12-15,0.5354189350405905
2011-12-16,0.5281396519861011
2011-12-19,0.5482242387928502
2011-12-20,0.5378828162341682
2011-12-21,0.5311846119759118
2011-12-22,0.5196786314637153
2011-12-23,0.5151430675064937
2011-12-26,0.5040402483929235
2011-12-27,0.5113617349782833
2011-12-28,0.5031773285830752
2011-12-29,0.49298797267276206
2011-12-30,0.48254824960826453
2012-01-02,0.4724018564739136
2012-01-03,0.4625721820429759
2012-01-04,0.46042928447265385
2012-01-05,0.45184385046163905
2012-01-06,0.44440460078626554
2012-01-09,0.43990143168669044
2012-01-10,0.44315883021778996
2012-01-11,0.43995922902014456
2012-01-12,0.4363674107904943
2012-01-13,0.42817023250104624
2012-01-16,0.4196629947946328
2012-01-17,0.4137850267953156
2012-01-18,0.4057312110252304
2012-01-19,0.4140426195453797
2012-01-20,0.4065809498734539
2012-01-23,0.4071996620823745
2012-01-24,0.4033956088010875
2012-01-25,0.4136381070452769
2012-01-26,0.43094613955806593
2012-01-27,0.4473916244186965
2012-01-30,0.43865013940497044
2012-01-31,0.42997167581132595
2012-02-01,0.4215603415882476
2012-02-02,0.4226163110908049
2012-02-03,0.4229657688276913
2012-02-06,0.43215189412983024
2012-02-07,0.42353261362025
2012-02-08,0.42006368517166537
2012-02-09,0.4119788664482682
2012-02-10,0.40619314026704095
2012-02-13,0.3989704725916443
2012-02-14,0.39726335748467917
2012-02-15,0.39614741347129856
2012-02-16,0.3922056996016249
2012-02-17,0.38850577293008143
2012-02-20,0.38124001416430575
2012-02-21,0.5383806051484397
2012-02-22,0.5297482873969486
2012-02-23,0.5215079059803409
2012-02-24,0.512235219406085
2012-02-27,0.5058142346751423
2012-02-28,0.4985640348039557
2012-02-29,0.4880124260713041
2012-03-01,0.48004532785977616
2012-03-02,0.47390654648358677
2012-03-05,0.4730381735124556
2012-03-06,0.4780812763537179
2012-03-07,0.46842791974859915
2012-03-08,0.45915166513909106
2012-03-09,0.45060570036341085
2012-03-12,0.4433218023061803
2012-03-13,0.43508791387488577
2012-03-14,0.43468449247701485
2012-03-15,0.4414493425071557
2012-03-16,0.44146849400608423
2012-03-19,0.4396218752519033
2012-03-20,0.4331778276874291
2012-03-21,0.4338735331868032
2012-03-22,0.4429084989024257
2012-03-23,0.4398211959421692
2012-03-26,0.4336319051914885
2012-03-27,0.42502743064418796
2012-03-28,0.4300364040404021
2012-03-29,0.42423778049579697
2012-03-30,0.4438791443625168
2012-04-02,0.43489589788821875
2012-04-03,0.42995441525817596
2012-04-04,0.4350523789154589
2012-04-05,0.42637184616247825
2012-04-06,0.41791995932235637
2012-04-09,0.4142484080838452
2012-04-10,0.41764629484768573
2012-04-11,0.41282126980086675
2012-04-12,0.40832425056565036
2012-04-13,0.40071650777076806
2012-04-16,0.4040256234448503
2012-04-17,0.3981941124627535
2012-04-18,0.3906334501806009
2012-04-19,0.3889548580491058
2012-04-20,0.38903466992030417
2012-04-23,0.38189978318925505
2012-04-24,0.3748832842365741
2012-04-25,0.36838463811619515
2012-04-26,0.39268315471891585
2012-04-27,0.38532178915810095
2012-04-30,0.38093708929428227
2012-05-01,0.37391836328268235
2012-05-02,0.37005238223797454
2012-05-03,0.3637724788930576
2012-05-04,0.3655040886228224
2012-05-07,0.383807257878222
2012-05-08,0.37796769861986884
2012-05-09,0.37825651296441676
2012-05-10,0.37246497553461316
2012-05-11,0.3673633460213471
2012-05-14,0.36125514695295347
2012-05-15,0.35875752089677504
2012-05-16,0.35249422463353924
2012-05-17,0.46691914803314716
2012-05-18,0.4926807924001097
2012-05-21,0.49458773741369694
2012-05-22,0.4843728836340862
2012-05-23,0.47698210155099113
2012-05-24,0.4838419270794957
2012-05-25,0.4736744337622625
2012-05-28,0.4637914539962978
2012-05-29,0.455264086437751
2012-05-30,0.44685434136863883
2012-05-31,0.4482556551790507
2012-06-01,0.4586854922493189
2012-06-04,0.5504674159294082
2012-06-05,0.5440953703166386
2012-06-06,0.5327618229565628
2012-06-07,0.5318964636092254
2012-06-08,0.5235743844001538
2012-06-11,0.5727380762617411
2012-06-12,0.5599852748064006
2012-06-13,0.5534885689876531
2012-06-14,0.5412897597405664
2012-06-15,0.5372809209342911
2012-06-18,0.5306382835793135
2012-06-19,0.5238113744469473
2012-06-20,0.5189415227171554
2012-06-21,0.5112449276031988
2012-06-22,0.5003028898577341
2012-06-25,0.5000377501749244
2012-06-26,0.4897078814967143
2012-06-27,0.47955211979512713
2012-06-28,0.4703052493859706
2012-06-29,0.46058915488752017
2012-07-02,0.4535799995590635
2012-07-03,0.46090216836113923
2012-07-04,0.45140091936104876
2012-07-05,0.44933500464575427
2012-07-06,0.44460991082071033
2012-07-09,0.43934156734823077
2012-07-10,0.4305457731763256
2012-07-11,0.4316415012484319
2012-07-12,0.4553407155087276
2012-07-13,0.4474341488979133
2012-07-16,0.43842821533290943
2012-07-17,0.44265964848854256
2012-07-18,0.45352040968406265
2012-07-19,0.4665586998438675
2012-07-20,0.46623705258162396
2012-07-23,0.45657595994533046
2012-07-24,0.5011084050382711
2012-07-25,0.4904279359906
2012-07-26,0.5401089890012941
2012-07-27,0.5291154694393276
2012-07-30,0.5176472312299178
2012-07-31,0.5073540893695447
2012-08-01,0.5208304829788671
2012-08-02,0.5095674989635819
2012-08-03,0.4987981808306843
2012-08-06,0.48900214968852646
2012-08-07,0.47884623460981707
2012-08-08,0.4693277243036043
2012-08-09,0.46953469520366653
2012-08-10,0.46045320153083963
2012-08-13,0.45420909105829227
2012-08-14,0.4460083604597564
2012-08-15,0.4373989259246072
2012-08-16,0.4287692820153981
2012-08-17,0.4204852396933809
2012-08-20,0.43280467973440395
2012-08-21,0.42440703858442314
2012-08-22,0.41852808077833914
2012-08-23,0.41051127438841434
2012-08-24,0.40257307510562607
2012-08-27,0.39838816247474024
2012-08-28,0.40542989628294557
2012-08-29,0.3998163648476636
2012-08-30,0.3921980856659043
2012-08-31,0.3851815789987886
2012-09-03,0.3780220660226067
2012-09-04,0.3791137259451311
2012-09-05,0.3922890577112749
2012-09-06,0.38978747747971587
2012-09-07,0.38280443414359766
2012-09-10,0.37817849119165936
2012-09-11,0.3749854461175794
2012-09-12,0.37308335797781167
2012-09-13,0.36896024176054526
2012-09-14,0.3623753435320897
2012-09-17,0.3622401303003299
2012-09-18,0.3684301942023753
2012-09-19,0.39933260873612614
2012-09-20,0.40085276149728594
2012-09-21,0.39614684095673414
2012-09-24,0.389220143363624
2012-09-25,0.3892018525135768
2012-09-26,0.383923257956587
2012-09-27,0.41094679801648293
2012-09-28,0.4033368517752872
2012-10-01,0.39715439466283137
2012-10-02,0.3900270959818048
2012-10-03,0.40713863781272347
2012-10-04,0.40433702180235737
2012-10-05,0.3976668148085782
2012-10-08,0.39148757221653924
2012-10-09,0.39241886193199227
2012-10-10,0.38994810116219314
2012-10-11,0.386506126730224
2012-10-12,0.3794556970187693
2012-10-15,0.37544197794066664
2012-10-16,0.36872996460824825
2012-10-17,0.36345468383279916
2012-10-18,0.35704806735228245
2012-10-19,0.36254369833166317
2012-10-22,0.3584673374242066
2012-10-23,0.35217820205117745
2012-10-24,0.34884659952477687
2012-10-25,0.40052279935104823
2012-10-26,0.39296621992227276
2012-10-29,0.3855584967290956
2012-10-30,0.37838693529243317
2012-10-31,0.37145174760660365
2012-11-01,0.3662406880727482
2012-11-02,0.36096878646220926
2012-11-05,0.3599456709004846
2012-11-06,0.35453729394804157
2012-11-07,0.34844584543369145
2012-11-08,0.35163690420659777
2012-11-09,0.34728910147023045
2012-11-12,0.3413755246059682
2012-11-13,0.33620989693939707
2012-11-14,0.38140321341068956
2012-11-15,0.38658096849172496
2012-11-16,0.37938237228421673
2012-11-19,0.3731980321491527
2012-11-20,0.366521726504719
2012-11-21,0.36041394701093354
2012-11-22,0.3540586832715729
2012-11-23,0.3485700348566985
2012-11-26,0.3427381980462639
2012-11-27,0.3370681396987855
2012-11-28,0.3315279897685865
2012-11-29,0.32614982875972814
2012-11-30,0.32100484482325187
2012-12-03,0.32618324420484873
2012-12-04,0.3210032747496511
2012-12-05,0.3160194702862468
2012-12-06,0.3196124703449476
2012-12-07,0.314641075513036
2012-12-10,0.3129016107341092
2012-12-11,0.32146713300118257
2012-12-12,0.32141068681672674
2012-12-13,0.36225835642535564
2012-12-14,0.35595096460046294
2012-12-17,0.3514764817167715
2012-12-18,0.3461358814107547
2012-12-19,0.34248403641629777
2012-12-20,0.33705329904927506
2012-12-21,0.33157359364098943
2012-12-24,0.33061699230378344
2012-12-25,0.3252639402085636
2012-12-26,0.32172806778395946
2012-12-27,0.32781127802441457
2012-12-28,0.323623948433981
2012-12-31,0.3204100616397681
2013-01-01,0.3154107721686119
2013-01-02,0.3209628427092457
2013-01-03,0.3239599697493504
2013-01-04,0.330266189005172
2013-01-07,0.32615543043156586
2013-01-08,0.3210534348048624
2013-01-09,0.31603713262843025
2013-01-10,0.31371152481220704
2013-01-11,0.3138955839128674
2013-01-14,0.3091252581074539
2013-01-15,0.30456024231668843
2013-01-16,0.30091870530095
2013-01-17,0.3044414426453797
2013-01-18,0.3378940366446262
2013-01-21,0.33229224246136113
2013-01-22,0.3291985996325015
2013-01-23,0.32549825805985505
2013-01-24,0.32432384926181423
2013-01-25,0.31925135113261466
2013-01-28,0.3339006415088177
2013-01-29,0.356857595127244
2013-01-30,0.35082080554037837
2013-01-31,0.3448527024687497
2013-02-01,0.3390283899616668
2013-02-04,0.3356279064678621
2013-02-05,0.33151552361842723
2013-02-06,0.34160447128221255
2013-02-07,0.3379366934797108
2013-02-08,0.336677017926677
2013-02-11,0.3316054746230827
2013-02-12,0.3400084275426125
2013-02-13,0.33545434443452954
2013-02-14,0.3336717332948657
2013-02-15,0.33135258441726395
2013-02-18,0.32597427383154026
2013-02-19,0.32257886663574226
2013-02-20,0.33371202255837296
2013-02-21,0.3293197935138427
2013-02-22,0.32658577617526463
2013-02-25,0.32155217554854143
2013-02-26,0.3201383313506835
2013-02-27,0.32720595532477703
2013-02-28,0.32417400882859193
2013-03-01,0.32443214513978114
2013-03-04,0.3417450839441586
2013-03-05,0.3412320272190171
2013-03-06,0.3372771104003354
2013-03-07,0.33263821969220553
2013-03-08,0.3542459653969259
2013-03-11,0.3612901631652874
2013-03-12,0.3657219271523106
2013-03-13,0.3658733485784391
2013-03-14,0.360228122722255
2013-03-15,0.3551480789755169
2013-03-18,0.34953330485091116
2013-03-19,0.34650956350438583
2013-03-20,0.34452579409965806
2013-03-21,0.33962117425154753
2013-03-22,0.3383434527222302
2013-03-25,0.3327339261331793
2013-03-26,0.3276070768466396
2013-03-27,0.3248342094053519
2013-03-28,0.3222096534866701
2013-03-29,0.31714755934738015
2013-04-01,0.3397119833035037
2013-04-02,0.39643000744141454
2013-04-03,0.4016863149274568
2013-04-04,0.3974841415704531
2013-04-05,0.38995533898127366
2013-04-08,0.387715510651818
2013-04-09,0.39436773143856485
2013-04-10,0.38934427182122505
2013-04-11,0.38363365180859726
2013-04-12,0.376524553781025
2013-04-15,0.40373957645987596
2013-04-16,0.42014088637027464
2013-04-17,0.41189937072056815
2013-04-18,0.4138229969443457
2013-04-19,0.406788530811772
2013-04-22,0.4034322143805574
2013-04-23,0.40250530779108984
2013-04-24,0.3954119406391263
2013-04-25,0.393340226775752
2013-04-26,0.38639589128250323
2013-04-29,0.38468610112661983
2013-04-30,0.3781933172333959
2013-05-01,0.3730511375133441
2013-05-02,0.36884599225150866
2013-05-03,0.3634303465590071
2013-05-06,0.35905311974692544
2013-05-07,0.35334229749635127
2013-05-08,0.3474337237517395
2013-05-09,0.3528125712045987
2013-05-10,0.34748739315261495
2013-05-13,0.34157400310913594
2013-05-14,0.3368964042550766
2013-05-15,0.3406953800684711
2013-05-16,0.33504400248325594
2013-05-17,0.3299858506057495
2013-05-20,0.3291103261825736
2013-05-21,0.3428217496017427
2013-05-22,0.33731857523711917
2013-05-23,0.34095885734205533
2013-05-24,0.33525382145473004
2013-05-27,0.3297419591134862
2013-05-28,0.3306987674606605
2013-05-29,0.34054415925104337
2013-05-30,0.3377868487670886
2013-05-31,0.33294293024480937
2013-06-03,0.3296621634340222
2013-06-04,0.3243554328202319
2013-06-05,0.341948396106781
2013-06-06,0.3443823654021791
2013-06-07,0.37871502373156524
2013-06-10,0.3725636069183355
2013-06-11,0.3798442012193947
2013-06-12,0.37639596331523
2013-06-13,0.37231640415109296
2013-06-14,0.3655724420686002
2013-06-17,0.36630443240561533
2013-06-18,0.36057664816235674
2013-06-19,0.3622064234659568
2013-06-20,0.365779664825698
2013-06-21,0.3876189469053338
2013-06-24,0.3884806697893732
2013-06-25,0.39417656094699494
2013-06-26,0.3867394052847473
2013-06-27,0.3825828192692401
2013-06-28,0.37561571372880553
2013-07-01,0.380335485065488
2013-07-02,0.3962639665677413
2013-07-03,0.3901992783181435
2013-07-04,0.38287953875860226
2013-07-05,0.3782447540944884
2013-07-08,0.37328762636872925
2013-07-09,0.3684178139015539
2013-07-10,0.3961623939749961
2013-07-11,0.3887153889415751
2013-07-12,0.3841824082385866
2013-07-15,0.37946555891147754
2013-07-16,0.38811152469361176
2013-07-17,0.42365162574927057
2013-07-18,0.4190129501578681
2013-07-19,0.4107906737013391
2013-07-22,0.4042132892422019
2013-07-23,0.3997479726027388
2013-07-24,0.39312624995031814
2013-07-25,0.3935911919746172
2013-07-26,0.40791456164250867
2013-07-29,0.43066969338461697
2013-07-30,0.42216474130367637
2013-07-31,0.41407676244870345
2013-08-01,0.4072000024557957
2013-08-02,0.39999246042894354
2013-08-05,0.40195241360141126
2013-08-06,0.42407811120122674
2013-08-07,0.4171212945894755
2013-08-08,0.41221906506128514
2013-08-09,0.42461308599712283
2013-08-12,0.42059304131190756
2013-08-13,0.5184795077917738
2013-08-14,0.5155513747435846
2013-08-15,0.5044590409537725
2013-08-16,0.49721305292600676
2013-08-19,0.4990058312284537
2013-08-20,0.4883802858429075
2013-08-21,0.4801476560392646
2013-08-22,0.4710406530226452
2013-08-23,0.4642488358628377
2013-08-26,0.45478442585471196
2013-08-27,0.538557740636972
2013-08-28,0.5271130277274505
2013-08-29,0.5178942324451973
2013-08-30,0.5067435327658361
2013-09-02,0.4958858582375585
2013-09-03,0.48560371250640166
2013-09-04,0.47862531023755944
2013-09-05,0.46954153809860105
2013-09-06,0.45978450604603893
2013-09-09,0.46183966308666047
2013-09-10,0.4824359576151015
2013-09-11,0.47878863144398076
2013-09-12,0.4843985578013213
2013-09-13,0.4757132606938765
2013-09-16,0.4669881985660879
2013-09-17,0.45778709156113173
2013-09-18,0.44900458305010654
2013-09-19,0.4413446367636068
2013-09-20,0.4338412967895057
2013-09-23,0.42693363746605867
2013-09-24,0.4214794543035283
2013-09-25,0.4135188334284184
2013-09-26,0.4055275630582957
2013-09-27,0.5600086749328085
2013-09-30,0.5482453830174953
2013-10-01,0.5386358770078354
2013-10-02,0.5300918675097742
2013-10-03,0.5214325191239995
2013-10-04,0.5101919638724233
2013-10-07,0.5090462375855459
2013-10-08,0.5074040047141922
2013-10-09,0.49699162246460454
2013-10-10,0.48642968412711
2013-10-11,0.47616850546838985
2013-10-14,0.4669915712301455
2013-10-15,0.4587794293557635
2013-10-16,0.4499785714897988
2013-10-17,0.4505870211180078
2013-10-18,0.44241589844850737
2013-10-21,0.4359184373251492
2013-10-22,0.42974711726781833
2013-10-23,0.4222575825251691
2013-10-24,0.41479460266498164
2013-10-25,0.40705021066202635
2013-10-28,0.4055259473819154
2013-10-29,0.41808722439223134
2013-10-30,0.40989135145791983
2013-10-31,0.4019603756590941
2013-11-01,0.4090010806831688
2013-11-04,0.40161896269972114
2013-11-05,0.3957142605466727
2013-11-06,0.40610249051193964
2013-11-07,0.4026480597246186
2013-11-08,0.40594813461820467
2013-11-11,0.3981720567794782
2013-11-12,0.4026064381005351
2013-11-13,0.4040799460502835
2013-11-14,0.3975681994324999
2013-11-15,0.39030033666395936
2013-11-18,0.3849358019202683
2013-11-19,0.388591318997221
2013-11-20,0.385587776777221
2013-11-21,0.37881625202728564
2013-11-22,0.3825661872147093
2013-11-25,0.38355793929991855
2013-11-26,0.3848786463289436
2013-11-27,0.3784294560416776
2013-11-28,0.3714869219770731
2013-11-29,0.36523965447360723
2013-12-02,0.36584762237849794
2013-12-03,0.3888672858444125
2013-12-04,0.38243712424397297
2013-12-05,0.3848633575699303
2013-12-06,0.3777542200955537
2013-12-09,0.374438219203115
2013-12-10,0.36766874982788517
2013-12-11,0.37915892340811397
2013-12-12,0.3781101839411364
2013-12-13,0.3755000665778902
2013-12-16,0.3687062147564101
2013-12-17,0.3827259567889275
2013-12-18,0.37565143737246637
2013-12-19,0.36880506558343257
2013-12-20,0.3622552608313646
2013-12-23,0.35863074603274053
2013-12-24,0.354543619883365
2013-12-25,0.34838255869087364
2013-12-26,0.34369750304591973
2013-12-27,0.3656091815039661
2013-12-30,0.3606303181930216
2013-12-31,0.35585151734958226
2014-01-01,0.3496470540416436
2014-01-02,0.3438162980430101
2014-01-03,0.3643066746574924
2014-01-06,0.36286236068239425
2014-01-07,0.36314660345375666
2014-01-08,0.3828245446676584
2014-01-09,0.4067827385718327
2014-01-10,0.40477125095540073
2014-01-13,0.3993514136697152
2014-01-14,0.407410391620047
2014-01-15,0.40013699054198926
2014-01-16,0.39415137142980994
2014-01-17,0.38689308755779034
2014-01-20,0.3796788053078549
2014-01-21,0.37505976483755227
2014-01-22,0.37343982647810875
2014-01-23,0.37190418120800955
2014-01-24,0.41495453437696034
2014-01-27,0.41393411649681644
2014-01-28,0.4077917600933104
2014-01-29,0.40343202698843833
2014-01-30,0.3990633739144699
2014-01-31,0.39487460997131735
2014-02-03,0.4282538574257096
2014-02-04,0.4198226325485562
2014-02-05,0.41291773757008793
2014-02-06,0.41198299528014504
2014-02-07,0.40486282121232126
2014-02-10,0.3989343735503372
2014-02-11,0.40390956314501886
2014-02-12,0.3969942745179079
2014-02-13,0.39080152865617096
2014-02-14,0.387280410039031
2014-02-17,0.3800537872459634
2014-02-18,0.38095991127676415
2014-02-19,0.3756083337733602
2014-02-20,0.3906022258001099
2014-02-21,0.38335283277941223
2014-02-24,0.3771436633432942
2014-02-25,0.3749246228243752
2014-02-26,0.37012942763309153
2014-02-27,0.36438759748377825
2014-02-28,0.3833266033032407
2014-03-03,0.38604195367861255
2014-03-04,0.38447805711119587
2014-03-05,0.3893033639721085
2014-03-06,0.3845375003819524
2014-03-07,0.37790012013758345
2014-03-10,0.3825827863351931
2014-03-11,0.37764459959067337
2014-03-12,0.3714313944727882
2014-03-13,0.3756652563120524
2014-03-14,0.37193036928973683
2014-03-17,0.3710201239825139
2014-03-18,0.3662368348487082
2014-03-19,0.3630892105254575
2014-03-20,0.3578730618529425
2014-03-21,0.36090249375697037
2014-03-24,0.35458931963611084
2014-03-25,0.3506889698864223
2014-03-26,0.3580548650695868
2014-03-27,0.35247016724823677
2014-03-28,0.3570746745430149
2014-03-31,0.362350307851394
2014-04-01,0.37495510291233536
2014-04-02,0.3685019028444765
2014-04-03,0.3681132711544097
2014-04-04,0.38740262311966867
2014-04-07,0.3832047671937289
2014-04-08,0.388194009227345
2014-04-09,0.3865271203938994
2014-04-10,0.43313544532859466
2014-04-11,0.43129556733173136
2014-04-14,0.42424657170093905
2014-04-15,0.41876009981849993
2014-04-16,0.4246279227747511
2014-04-17,0.4177931622226482
2014-04-21,0.40979770716781716
2014-04-22,0.41604919805234575
2014-04-23,0.4081216495115152
2014-04-24,0.5796689089471679
2014-04-25,0.6051482330801272
2014-04-28,0.5918737399141814
2014-04-29,0.5950281405110182
2014-04-30,0.5855817415186372
2014-05-01,0.5724696184078243
2014-05-02,0.5600727952686151
2014-05-05,0.5480401116706696
2014-05-06,0.537727016245232
2014-05-07,0.5263231326856155
2014-05-08,0.5156479031277059
2014-05-09,0.5049728111492736
2014-05-12,0.5010205181427204
2014-05-13,0.4913600496580894
2014-05-14,0.4815569050486142
2014-05-15,0.4833824138298786
2014-05-16,0.47409246313351155
2014-05-19,0.4661339142349546
2014-05-20,0.46438747657532714
2014-05-21,0.458058917607768
2014-05-22,0.4503174280438189
2014-05-23,0.4496760834200547
2014-05-26,0.4405130454367952
2014-05-27,0.43169231959811377
2014-05-28,0.4297268569684702
2014-05-29,0.4219890301891745
2014-05-30,0.4142020506950684
2014-06-02,0.42395378002796485
2014-06-03,0.41758142631108486
2014-06-04,0.41306997712252097
2014-06-05,0.40508356915579774
2014-06-06,0.4007489877716474
2014-06-09,0.41839068679883396
2014-06-10,0.41606309858001106
2014-06-11,0.4624139781624254
2014-06-12,0.5150447320379076
2014-06-13,0.5040447480135073
2014-06-16,0.49383672767423853
2014-06-17,0.48936385849386144
2014-06-18,0.4792441098229586
2014-06-19,0.46935035570456324
2014-06-20,0.4595991344639369
2014-06-23,0.452645718415628
2014-06-24,0.46197632666620486
2014-06-25,0.45244427767405787
2014-06-26,0.44415627655139583
2014-06-27,0.4351649397642232
2014-06-30,0.4284297048524997
2014-07-01,0.425366969098448
2014-07-02,0.5120315068430848
2014-07-03,0.502357323028141
2014-07-04,0.491627742097616
2014-07-07,0.4984721352292423
2014-07-08,0.4910550071020557
2014-07-09,0.4816981237248075
2014-07-10,0.5508801902410361
2014-07-11,0.539459829829803
2014-07-14,0.5322412610837307
2014-07-15,0.5208837029510522
2014-07-16,0.5104255401133451
2014-07-17,0.5193330145484687
2014-07-18,0.5104507184831852
2014-07-21,0.501274706722771
2014-07-22,0.4936792015064034
2014-07-23,0.4871359354430752
2014-07-24,0.48646607651510504
2014-07-25,0.48586975291738427
2014-07-28,0.47604385680313116
2014-07-29,0.47022926365763335
2014-07-30,0.4640725240735547
2014-07-31,0.4572540322402855
2014-08-01,0.44819859035922904
2014-08-04,0.4521762377657632
2014-08-05,0.4649301082958599
2014-08-06,0.4553314731050337
2014-08-07,0.4498256302168652
2014-08-08,0.44161976450335644
2014-08-11,0.43280299120962645
2014-08-12,0.4252251770532879
2014-08-13,0.4229232866608317
2014-08-14,0.4254532477252936
2014-08-15,0.41705561931234064
2014-08-18,0.41926883356624545
2014-08-19,0.41126021689436487
2014-08-20,0.4105623450829362
2014-08-21,0.4156372408723742
2014-08-22,0.40812026021750014
2014-08-25,0.40024240255125393
2014-08-26,0.393354833706159
2014-08-27,0.3859347851645405
2014-08-28,0.37878318864490285
2014-08-29,0.37663182393419703
2014-09-01,0.36974734562941763
2014-09-02,0.38114809090430984
2014-09-03,0.3822725535530899
2014-09-04,0.38104420845880865
2014-09-05,0.37430110232271563
2014-09-08,0.36796585330706977
2014-09-09,0.3620964457157789
2014-09-10,0.35812274041171976
2014-09-11,0.3562661162670399
2014-09-12,0.3535319549913416
2014-09-15,0.3541664252861923
2014-09-16,0.3480217131157193
2014-09-17,0.3457392740201784
2014-09-18,0.34305990497287786
2014-09-19,0.3399413461172383
2014-09-22,0.3595953776121156
2014-09-23,0.3540000661016887
2014-09-24,0.3478823697746122
2014-09-25,0.35661893780336457
2014-09-26,0.3507598511802626
2014-09-29,0.3483233480546488
2014-09-30,0.3423757094187612
2014-10-01,0.35601736530680633
2014-10-02,0.3514802458175993
2014-10-03,0.36199263031172335
2014-10-06,0.37341354180050834
2014-10-07,0.388034932448098
2014-10-08,0.40947052201593215
2014-10-09,0.4067261747170939
2014-10-10,0.4161493986538969
2014-10-13,0.5104396105319414
2014-10-14,0.5211709968906558
2014-10-15,0.5132483960033387
2014-10-16,0.5066756477274195
2014-10-17,0.49822622813336515
2014-10-20,0.5059440008538494
2014-10-21,0.5069739756634457
2014-10-22,0.49748595397257206
2014-10-23,0.4872092326711389
2014-10-24,0.47702161837803536
2014-10-27,0.4774121992576227
2014-10-28,0.4683027443865773
2014-10-29,0.4586452746949434
2014-10-30,0.4510340479387338
2014-10-31,0.444500507086325
2014-11-03,0.44035624442035565
2014-11-04,0.43336124284481187
2014-11-05,0.4324462153840637
2014-11-06,0.4290909721725686
2014-11-07,0.4344898332527471
2014-11-10,0.42673119079814165
2014-11-11,0.418457296746036
2014-11-12,0.41027406839818675
2014-11-13,0.41275423874262035
2014-11-14,0.40748711439749846
2014-11-17,0.39970059544614145
2014-11-18,0.403586314931515
2014-11-19,0.39930304281335
2014-11-20,0.40013853351058304
2014-11-21,0.399958375334234
2014-11-24,0.3931115063184999
2014-11-25,0.38596824791684614
2014-11-26,0.3790703844934341
2014-11-27,0.372107200682814
2014-11-28,0.4103903244473485
2014-12-01,0.4175471776937308
2014-12-02,0.4095724858923021
2014-12-03,0.4016886675025822
2014-12-04,0.40568018438173686
2014-12-05,0.4008484551548128
2014-12-08,0.3958227921684147
2014-12-09,0.40375455613528377
2014-12-10,0.3984505269164542
2014-12-11,0.3984714920794209
2014-12-12,0.4050113065088431
2014-12-15,0.39724147215516153
2014-12-16,0.41952672334429425
2014-12-17,0.4139167046641148
2014-12-18,0.4092143927087609
2014-12-19,0.4013548091153263
2014-12-22,0.3937812707582726
2014-12-23,0.3984248169981383
2014-12-24,0.40139348425204907
2014-12-26,0.3939265444216726
2014-12-29,0.3865062571291699
2014-12-30,0.38049337655207616
2014-12-31,0.37469020963991034
2015-01-02,0.3693853694991181
2015-01-05,0.3629220461752083
2015-01-06,0.36952110521592674
2015-01-07,0.3645236041739958
2015-01-08,0.3602521866692831
2015-01-09,0.3627858905745922
2015-01-12,0.3569710929473141
2015-01-13,0.3511709173607633
2015-01-14,0.37494922216214827
2015-01-15,0.3683828595361082
2015-01-16,0.36856012806596433
2015-01-20,0.3708957400672054
2015-01-21,0.3664836001787802
2015-01-22,0.37496837626658597
2015-01-23,0.3689748235313624
2015-01-26,0.3627303510874159
2015-01-27,0.37044319726511377
2015-01-28,0.36843710236619764
2015-01-29,0.37307032152129177
2015-01-30,0.43567988110538225
2015-02-02,0.42694255023363503
2015-02-03,0.42665606804544565
2015-02-04,0.43704809300579267
2015-02-05,0.4448707272905243
2015-02-06,0.4518828888108069
2015-02-09,0.47957910296425554
2015-02-10,0.48224544539062264
2015-02-11,0.4731024426062499
2015-02-12,0.46330177508833276
2015-02-13,0.4586953263332863
2015-02-17,0.45637871115993134
2015-02-18,0.4516624172985837
2015-02-19,0.44410487004760485
2015-02-20,0.44040230925825086
2015-02-23,0.43248280936934363
2015-02-24,0.42954338593441294
2015-02-25,0.43993170606356624
2015-02-26,0.43764109404853657
2015-02-27,0.45015099866600317
2015-03-02,0.4448643262838683
2015-03-03,0.44253763365390747
2015-03-04,0.43402565085487754
2015-03-05,0.4276581223360548
2015-03-06,0.4258650293226717
2015-03-09,0.41863175130417424
2015-03-10,0.42136222089788733
2015-03-11,0.4160215773250229
2015-03-12,0.41271577338405663
2015-03-13,0.40481482877977676
2015-03-16,0.3972228845371324
2015-03-17,0.39178899678270707
2015-03-18,0.38883783149277024
2015-03-19,0.3876542144747042
2015-03-20,0.38222561452628995
2015-03-23,0.3906060322114855
2015-03-24,0.38327400746724266
2015-03-25,0.3966866728288209
2015-03-26,0.3908797063036146
2015-03-27,0.39625601724137893
2015-03-30,0.3890483697434035
2015-03-31,0.3858828386958923
2015-04-01,0.4282651846694989
2015-04-02,0.44156806270381466
2015-04-06,0.4481572911378326
2015-04-07,0.4406154037252897
2015-04-08,0.43346584225288154
2015-04-09,0.4254637018595123
2015-04-10,0.4171035324712559
2015-04-13,0.40894679556147645
2015-04-14,0.4042365426331469
2015-04-15,0.39753314578787013
2015-04-16,0.39276602653488246
2015-04-17,0.3881597969908785
2015-04-20,0.38250212234705316
