,"American Airlines Group Inc - GJR-GARCH Volatility"
2010-01-29,0.6305475620442919
2010-02-01,0.6279580909583059
2010-02-02,0.6285256748932377
2010-02-03,0.6453140723709657
2010-02-04,0.6436534502354507
2010-02-05,0.646627379562604
2010-02-08,0.63555649630855
2010-02-09,0.6441710207701057
2010-02-10,0.6373001051310129
2010-02-11,0.6263025498910251
2010-02-12,0.6318476905077679
2010-02-16,0.6212658561356805
2010-02-17,0.6120644966014611
2010-02-18,0.6027588473013067
2010-02-19,0.5951261748570634
2010-02-22,0.5855406424835087
2010-02-23,0.575954404445352
2010-02-24,0.5666690145049401
2010-02-25,0.5590477904437151
2010-02-26,0.5537070669586943
2010-03-01,0.5521506642212795
2010-03-02,0.5429975138064631
2010-03-03,0.5433508038091046
2010-03-04,0.5393794768064503
2010-03-05,0.5312507882347094
2010-03-08,0.5253116674889299
2010-03-09,0.5261586414761237
2010-03-10,0.5205945562527522
2010-03-11,0.5141620522753503
2010-03-12,0.5065261691166608
2010-03-15,0.4988824434673964
2010-03-16,0.49454024831149995
2010-03-17,0.49396686002200596
2010-03-18,0.4879925450250239
2010-03-19,0.519520525099827
2010-03-22,0.5130610489990446
2010-03-23,0.5057178225057922
2010-03-24,0.4975971539307676
2010-03-25,0.4900226080498736
2010-03-26,0.4834604761508432
2010-03-29,0.47584252395093907
2010-03-30,0.47100181146148473
2010-03-31,0.4648902683429714
2010-04-01,0.45784997892322765
2010-04-05,0.4703927678015469
2010-04-06,0.46374184370185967
2010-04-07,0.4761636895018351
2010-04-08,0.5073518542392449
2010-04-09,0.5115467485968413
2010-04-12,0.5090860870226175
2010-04-13,0.5047124963778884
2010-04-14,0.49774660541283455
2010-04-15,0.4898020428703825
2010-04-16,0.49901176499156813
2010-04-19,0.5089506852338447
2010-04-20,0.5053397193967638
2010-04-21,0.5350766561904939
2010-04-22,0.5496363525095479
2010-04-23,0.5425290443838007
2010-04-26,0.5399433303597703
2010-04-27,0.5377462301123087
2010-04-28,0.5973212602946592
2010-04-29,0.5871752787711689
2010-04-30,0.5918260521470815
2010-05-03,0.5879072069638202
2010-05-04,0.6375215008138941
2010-05-05,0.6268121345347425
2010-05-06,0.6822940304590097
2010-05-07,0.6703648857152349
2010-05-10,0.6786486719945748
2010-05-11,0.6697388834463771
2010-05-12,0.670219578944095
2010-05-13,0.6591955096934444
2010-05-14,0.6521357190033374
2010-05-17,0.6412699961794565
2010-05-18,0.6368315601475795
2010-05-19,0.6347778824124231
2010-05-20,0.6856444180477225
2010-05-21,0.6810985303170166
2010-05-24,0.6747084170217532
2010-05-25,0.6919390059824637
2010-05-26,0.6962389762143455
2010-05-27,0.6870253357773642
2010-05-28,0.6752568577956095
2010-06-01,0.6680965379344516
2010-06-02,0.6778920445026627
2010-06-03,0.6719752495442076
2010-06-04,0.7066855934572319
2010-06-07,0.7017421321254697
2010-06-08,0.6913341796844708
2010-06-09,0.6795205427358323
2010-06-10,0.6813639468008269
2010-06-11,0.6869613264223832
2010-06-14,0.682230131260706
2010-06-15,0.6872987298111353
2010-06-16,0.6755365067855327
2010-06-17,0.6644246774465862
2010-06-18,0.6608334737284425
2010-06-21,0.667733770300709
2010-06-22,0.6849922802484711
2010-06-23,0.6733441556886048
2010-06-24,0.661589612977713
2010-06-25,0.6690710545226121
2010-06-28,0.6581600443661101
2010-06-29,0.6836529645953421
2010-06-30,0.6718524212950342
2010-07-01,0.6601776306419356
2010-07-02,0.6781096636975468
2010-07-06,0.6680356188108536
2010-07-07,0.7107999465391089
2010-07-08,0.6996727835209827
2010-07-09,0.68735610857837
2010-07-12,0.6879256035357313
2010-07-13,0.67638593716901
2010-07-14,0.664840612477908
2010-07-15,0.6566652846009144
2010-07-16,0.6484236115380131
2010-07-19,0.6514999370683009
2010-07-20,0.6435224751319879
2010-07-21,0.6353330276319656
2010-07-22,0.6374256380159179
2010-07-23,0.6335207620907147
2010-07-26,0.6306824303879093
2010-07-27,0.6322465942968772
2010-07-28,0.6215168863353594
2010-07-29,0.6108897576486284
2010-07-30,0.601395207829261
2010-08-02,0.5953643119972846
2010-08-03,0.5852655704891584
2010-08-04,0.6160881982313896
2010-08-05,0.6222805058813912
2010-08-06,0.6142177171003781
2010-08-09,0.6055867799085446
2010-08-10,0.5952692802421439
2010-08-11,0.6274337733976392
2010-08-12,0.6169896595567871
2010-08-13,0.6074508572715985
2010-08-16,0.5972596621236026
2010-08-17,0.5900892169833304
2010-08-18,0.5805097208488417
2010-08-19,0.5931500889319667
2010-08-20,0.5841726149007671
2010-08-23,0.580474557581984
2010-08-24,0.5735640051467665
2010-08-25,0.5639625306702566
2010-08-26,0.5575686720037273
2010-08-27,0.5591181055912964
2010-08-30,0.5611581274471573
2010-08-31,0.5529788603554389
2010-09-01,0.5541858677375309
2010-09-02,0.5452617316482059
2010-09-03,0.5398490455673697
2010-09-07,0.554356134628273
2010-09-08,0.5454655076171178
2010-09-09,0.5564142952872436
2010-09-10,0.5622144715319947
2010-09-13,0.5584389241447985
2010-09-14,0.5505523299378543
2010-09-15,0.542141520269385
2010-09-16,0.5350418039742315
2010-09-17,0.526483504015083
2010-09-20,0.518585938876094
2010-09-21,0.5145662406337983
2010-09-22,0.5546967387681309
2010-09-23,0.5480212587117401
2010-09-24,0.5400289658897938
2010-09-27,0.5348109684739086
2010-09-28,0.5263798666362535
2010-09-29,0.5226354752597646
2010-09-30,0.5156383732811203
2010-10-01,0.5073367047632173
2010-10-04,0.5035995909450285
2010-10-05,0.49602871287859934
2010-10-06,0.4880984732612877
2010-10-07,0.480351355155786
2010-10-08,0.47751862749006974
2010-10-11,0.47084079347482205
2010-10-12,0.47713420753494507
2010-10-13,0.4722189297349271
2010-10-14,0.4648864738836784
2010-10-15,0.45862546680270605
2010-10-18,0.4587501241416726
2010-10-19,0.4517951593366179
2010-10-20,0.4654840448393478
2010-10-21,0.45923724848927483
2010-10-22,0.45226857374794466
2010-10-25,0.4643326385254433
2010-10-26,0.45778268774605274
2010-10-27,0.452814542169308
2010-10-28,0.447347265108439
2010-10-29,0.4413856028463094
2010-11-01,0.436549947657768
2010-11-02,0.4320421937727842
2010-11-03,0.4262509331368085
2010-11-04,0.4479979062451074
2010-11-05,0.4411670540736241
2010-11-08,0.447674828865774
2010-11-09,0.44771409001727874
2010-11-10,0.4463708095294763
2010-11-11,0.4396315912215591
2010-11-12,0.43770451539823074
2010-11-15,0.43134829592801216
2010-11-16,0.4249570175911912
2010-11-17,0.4186665131103752
2010-11-18,0.41634527882515976
2010-11-19,0.4103864866196254
2010-11-22,0.40480309435576206
2010-11-23,0.39983363440311015
2010-11-24,0.40843131319721315
2010-11-26,0.4027197765196043
2010-11-29,0.4183836698534015
2010-11-30,0.4140548833186249
2010-12-01,0.4083754096416678
2010-12-02,0.4053863845764926
2010-12-03,0.4002119278582286
2010-12-06,0.3949638808802648
2010-12-07,0.43774305888271947
2010-12-08,0.4375513729837903
2010-12-09,0.4314167896593734
2010-12-10,0.4249845616019481
2010-12-13,0.44200884606532476
2010-12-14,0.4353293415335107
2010-12-15,0.4499784594844513
2010-12-16,0.4431129381997325
2010-12-17,0.4371121192554606
2010-12-20,0.431127464678371
2010-12-21,0.42930075890918246
2010-12-22,0.4285602053387598
2010-12-23,0.446900328484999
2010-12-27,0.4403347267704422
2010-12-28,0.43369637766529706
2010-12-29,0.4298502511340432
2010-12-30,0.42345549518219744
2010-12-31,0.41941558340147544
2011-01-03,0.42988032474166576
2011-01-04,0.42359264441205774
2011-01-05,0.4257905231448911
2011-01-06,0.4201594197444585
2011-01-07,0.41485857059966835
2011-01-10,0.4089713818838673
2011-01-11,0.43407819295606176
2011-01-12,0.428605215553894
2011-01-13,0.422228398381729
2011-01-14,0.4173336564428994
2011-01-18,0.47204143080877975
2011-01-19,0.46577548239468336
2011-01-20,0.4604015073824151
2011-01-21,0.47785583223394895
2011-01-24,0.4731766621463911
2011-01-25,0.4657981240838139
2011-01-26,0.47459758406464736
2011-01-27,0.4691936048157519
2011-01-28,0.552721094223841
2011-01-31,0.5503644029186481
2011-02-01,0.5412422710764561
2011-02-02,0.5517459197855477
2011-02-03,0.5427619367641766
2011-02-04,0.550459175597973
2011-02-07,0.5499017512247074
2011-02-08,0.5416762649406008
2011-02-09,0.5327322592071931
2011-02-10,0.5241004293072082
2011-02-11,0.5183178754393871
2011-02-14,0.5131285803772774
2011-02-15,0.5052506981687408
2011-02-16,0.4971281778374668
2011-02-17,0.4934750036222706
2011-02-18,0.4911539127401918
2011-02-22,0.5272220177496384
2011-02-23,0.5886799639872246
2011-02-24,0.5792818692139432
2011-02-25,0.5703874367480406
2011-02-28,0.5608874967406565
2011-03-01,0.6223523824972473
2011-03-02,0.6116841537918078
2011-03-03,0.6081132164325983
2011-03-04,0.5987402675618202
2011-03-07,0.5885759322296487
2011-03-08,0.6166491352462922
2011-03-09,0.6218184751195481
2011-03-10,0.6120838471974244
2011-03-11,0.6019101793457227
2011-03-14,0.6045557840265859
2011-03-15,0.5943456872898129
2011-03-16,0.6040021821152636
2011-03-17,0.5942528249827678
2011-03-18,0.5931675075389751
2011-03-21,0.5847822671730052
2011-03-22,0.5849668913707852
2011-03-23,0.5792929621530025
2011-03-24,0.5702292486360201
2011-03-25,0.5617039326905233
2011-03-28,0.5523220147703692
2011-03-29,0.5465185230163749
2011-03-30,0.5378949971881128
2011-03-31,0.5396172310073132
2011-04-01,0.5309388100336987
2011-04-04,0.5224920095082795
2011-04-05,0.5282527236086909
2011-04-06,0.5200472786199347
2011-04-07,0.5162842937762101
2011-04-08,0.525303512266956
2011-04-11,0.5215557419873739
2011-04-12,0.5153034950395737
2011-04-13,0.5135671952140245
2011-04-14,0.5129578930087731
2011-04-15,0.5046987656018191
2011-04-18,0.499705327167922
2011-04-19,0.4929289035956403
2011-04-20,0.48749016359307185
2011-04-21,0.4797729325420516
2011-04-25,0.47349984878561474
2011-04-26,0.48038639822542856
2011-04-27,0.47325803194451965
2011-04-28,0.4658636083662256
2011-04-29,0.46370054302318864
2011-05-02,0.456660701615543
2011-05-03,0.4508685258476134
2011-05-04,0.44427472716777394
2011-05-05,0.44970483119486276
2011-05-06,0.4454449137660009
2011-05-09,0.46070034469272975
2011-05-10,0.45504292720577477
2011-05-11,0.4582327862560688
2011-05-12,0.4713452823567878
2011-05-13,0.4707864930093046
2011-05-16,0.4751044487268037
2011-05-17,0.4704512382808658
2011-05-18,0.4656105462723112
2011-05-19,0.47492213846061127
2011-05-20,0.47045715724176207
2011-05-23,0.4670995375720255
2011-05-24,0.46958651087951836
2011-05-25,0.49563632917694805
2011-05-26,0.48777741645139744
2011-05-27,0.4827530499126857
2011-05-31,0.47518869683526777
2011-06-01,0.46834097578580497
2011-06-02,0.46127389303969935
2011-06-03,0.46265413691006807
2011-06-06,0.47680405031836715
2011-06-07,0.469313790549564
2011-06-08,0.4796574953026378
2011-06-09,0.48208094299609067
2011-06-10,0.47467809976867487
2011-06-13,0.467941073213284
2011-06-14,0.4609859780947789
2011-06-15,0.45406728708419414
2011-06-16,0.44709279707908517
2011-06-17,0.442009216645988
2011-06-20,0.4376296351939617
2011-06-21,0.4311795417224709
2011-06-22,0.4307585077511529
2011-06-23,0.4347228979476466
2011-06-24,0.43763568136064956
2011-06-27,0.442164377126878
2011-06-28,0.4355379749229681
2011-06-29,0.44353022715481305
2011-06-30,0.43699083331346894
2011-07-01,0.4304613348490199
2011-07-05,0.4704719944906392
2011-07-06,0.46553752931423265
2011-07-07,0.4584414130507845
2011-07-08,0.4581263882380058
2011-07-11,0.45595856259094425
2011-07-12,0.4516812194457503
2011-07-13,0.4453464947655926
2011-07-14,0.4549581611533088
2011-07-15,0.45811502922301073
2011-07-18,0.49542449434802877
2011-07-19,0.48761664081530276
2011-07-20,0.4832711499769048
2011-07-21,0.47562876111522107
2011-07-22,0.4711259755097356
2011-07-25,0.4916157218804134
2011-07-26,0.48770464381631634
2011-07-27,0.49493454476324444
2011-07-28,0.501342745035769
2011-07-29,0.49994949864961363
2011-08-01,0.5191806275276457
2011-08-02,0.5811501010926524
2011-08-03,0.5853325208802258
2011-08-04,0.5998444898471602
2011-08-05,0.5939385119690421
2011-08-08,0.6963451988776831
2011-08-09,0.7437150180008468
2011-08-10,0.7920200679275747
2011-08-11,0.7798510934787487
2011-08-12,0.7660710854744487
2011-08-15,0.7614584611126203
2011-08-16,0.7484233668185408
2011-08-17,0.7553332059429136
2011-08-18,0.7745860339562028
2011-08-19,0.7743722593171839
2011-08-22,0.7608027444745451
2011-08-23,0.751545375875602
2011-08-24,0.7384340918457111
2011-08-25,0.741331699038966
2011-08-26,0.7311819691431128
2011-08-29,0.7254915823081616
2011-08-30,0.7129069869204537
2011-08-31,0.7007283610643998
2011-09-01,0.7166975512725016
2011-09-02,0.7056717820630212
2011-09-06,0.7047446601429485
2011-09-07,0.6952171804551438
2011-09-08,0.6847424391696487
2011-09-09,0.6781380921316839
2011-09-12,0.6778154616117871
2011-09-13,0.72568364181646
2011-09-14,0.713616073249475
2011-09-15,0.7021225021319286
2011-09-16,0.6899458152637786
2011-09-19,0.6812276447708212
2011-09-20,0.6715687991561252
2011-09-21,0.6639122683005639
2011-09-22,0.6566349670859755
2011-09-23,0.6579747016413322
2011-09-26,0.6529449655215974
2011-09-27,0.6676275248969293
2011-09-28,0.6559897163828105
2011-09-29,0.6446983387600748
2011-09-30,0.7358739375735495
2011-10-03,0.9539560933292475
2011-10-04,0.9478919748578949
2011-10-05,0.9326904952876919
2011-10-06,0.9179370174472756
2011-10-07,0.906235042359321
2011-10-10,0.8907470550049549
2011-10-11,0.8917649443659467
2011-10-12,0.8841748899397674
2011-10-13,0.8683326781827343
2011-10-14,0.8660598154862054
2011-10-17,0.8581392474418124
2011-10-18,0.8443383468728635
2011-10-19,0.8442702955807458
2011-10-20,0.8329407373877207
2011-10-21,0.8223050236986273
2011-10-24,0.8078728736626822
2011-10-25,0.8230452405548556
2011-10-26,0.8084403874127023
2011-10-27,0.7958882057173609
2011-10-28,0.7823977914079256
2011-10-31,0.775507972879712
2011-11-01,0.7810817652461234
2011-11-02,0.7811501597004253
2011-11-03,0.775840973395966
2011-11-04,0.7653032575391275
2011-11-07,0.7551670411240151
2011-11-08,0.751796480438689
2011-11-09,0.7469601194173622
2011-11-10,0.748067550425762
2011-11-11,0.7373579890392454
2011-11-14,0.724583560398661
2011-11-15,0.7270134661751458
2011-11-16,0.7467326991634958
2011-11-17,0.7379256060064592
2011-11-18,0.7248657337741935
2011-11-21,0.7260079090478285
2011-11-22,0.7341291412278905
2011-11-23,0.7224934823235433
2011-11-25,0.7097657388180977
2011-11-28,0.7067019966011133
2011-11-29,0.6992033266511252
2011-11-30,0.6953737527402081
2011-12-01,0.6886690119353418
2011-12-02,0.680610708114411
2011-12-05,0.6772700229598236
2011-12-06,0.6671442063002572
2011-12-07,0.6663818905102389
2011-12-08,0.675336529442914
2011-12-09,0.6706745678792361
2011-12-12,0.6589741299929763
2011-12-13,0.7112202949860192
2011-12-14,0.7129167076173765
2011-12-15,0.7014986158218703
2011-12-16,0.7055183881374036
2011-12-19,0.7244256483587532
2011-12-20,0.7124892251816866
2011-12-21,0.7077355183965266
2011-12-22,0.6966500240436371
2011-12-23,0.6863019947515817
2011-12-27,0.6895492266691335
2011-12-28,0.6924576059225577
2011-12-29,0.6804498129913771
2011-12-30,0.6779078432943523
2012-01-03,0.6663104141464398
2012-01-04,0.6578253172385509
2012-01-05,0.6659453491090692
2012-01-06,0.6558723473359737
2012-01-09,0.6457466097471981
2012-01-10,0.6345628763172331
2012-01-11,0.6267331298088525
2012-01-12,0.6175746691696479
2012-01-13,0.6088944736159132
2012-01-17,0.6010091613278453
2012-01-18,0.5930005227653683
2012-01-19,0.5869351071455856
2012-01-20,0.5779657394690451
2012-01-23,0.5717106540899863
2012-01-24,0.5639287933773199
2012-01-25,0.6329031110683531
2012-01-26,0.6273801526985054
2012-01-27,0.6215847971113837
2012-01-30,0.615848254036658
2012-01-31,0.6062601124929793
2012-02-01,0.6044801237427083
2012-02-02,0.5960033187827061
2012-02-03,0.5953808193081132
2012-02-06,0.6149119254007033
2012-02-07,0.6046726949350367
2012-02-08,0.5969209696433859
2012-02-09,0.5894493566032624
2012-02-10,0.5811854402856286
2012-02-13,0.5756460787671536
2012-02-14,0.5704722569941505
2012-02-15,0.5626593854189229
2012-02-16,0.5550521164719581
2012-02-17,0.5516975040726575
2012-02-21,0.6957097929453057
2012-02-22,0.6891346747915098
2012-02-23,0.709675373674471
2012-02-24,0.7104891329218203
2012-02-27,0.6979524854888046
2012-02-28,0.6942416150015785
2012-02-29,0.6820383977460506
2012-03-01,0.6700907878787769
2012-03-02,0.660762159933512
2012-03-05,0.7224052325391892
2012-03-06,0.7119291144489036
2012-03-07,0.6994063883036814
2012-03-08,0.6872334625147412
2012-03-09,0.6754475316410594
2012-03-12,0.6676112940926029
2012-03-13,0.656250695999631
2012-03-14,0.64581353345993
2012-03-15,0.6473436676140426
2012-03-16,0.6702545456764915
2012-03-19,0.6586403905015239
2012-03-20,0.6593271934328206
2012-03-21,0.6482869920027704
2012-03-22,0.6533493093284786
2012-03-23,0.6444860557064055
2012-03-26,0.6349265374828807
2012-03-27,0.629130800390507
2012-03-28,0.6209449250940055
2012-03-29,0.6107740367762861
2012-03-30,0.6164772696539589
2012-04-02,0.6086487952834542
2012-04-03,0.6020878773069592
2012-04-04,0.5925632928219567
2012-04-05,0.5836868955184792
2012-04-09,0.5739985853641104
2012-04-10,0.5798201755717026
2012-04-11,0.5713094012879536
2012-04-12,0.5656443794470162
2012-04-13,0.5566515642661934
2012-04-16,0.551760991734646
2012-04-17,0.542722470513245
2012-04-18,0.5337759305176658
2012-04-19,0.5964956965477622
2012-04-20,0.5899771046405106
2012-04-23,0.5926838448954046
2012-04-24,0.5855451613667386
2012-04-25,0.5786222187230629
2012-04-26,0.5702356565491148
2012-04-27,0.5689843055832032
2012-04-30,0.559720380189966
2012-05-01,0.5515197911226758
2012-05-02,0.542682769212364
2012-05-03,0.5399804329788256
2012-05-04,0.5310845017508984
2012-05-07,0.527058524264621
2012-05-08,0.5190959217716895
2012-05-09,0.5163130910600661
2012-05-10,0.5085264240922
2012-05-11,0.5047798965886022
2012-05-14,0.49731491431486347
2012-05-15,0.4906459085735863
2012-05-16,0.4828368768020935
2012-05-17,0.5723602187434064
2012-05-18,0.5646584985635122
2012-05-21,0.5679516458291146
2012-05-22,0.5592670453370197
2012-05-23,0.5540246456611836
2012-05-24,0.577499454545197
2012-05-25,0.5681960717921236
2012-05-29,0.5608236942212766
2012-05-30,0.5515622829744615
2012-05-31,0.548005853983331
2012-06-01,0.5628053731086796
2012-06-04,0.7093542979358058
2012-06-05,0.700727461999314
2012-06-06,0.6888845070111534
2012-06-07,0.6947225863609157
2012-06-08,0.6971139705959135
2012-06-11,0.7267090669587108
2012-06-12,0.7139264079721381
2012-06-13,0.7068362384598005
2012-06-14,0.698930803441943
2012-06-15,0.6993496378779358
2012-06-18,0.6909305464371944
2012-06-19,0.6794736286273368
2012-06-20,0.6693762529400038
2012-06-21,0.6607476674192653
2012-06-22,0.6543344282551545
2012-06-25,0.6592595391801319
2012-06-26,0.6487045336669075
2012-06-27,0.6405384578618211
2012-06-28,0.6295966708933586
2012-06-29,0.6190449515180623
2012-07-02,0.6092316800692492
2012-07-03,0.605832244107228
2012-07-05,0.5966610696199309
2012-07-06,0.5891818836318714
2012-07-09,0.5878489091594881
2012-07-10,0.5808618871986696
2012-07-11,0.5717816156540887
2012-07-12,0.5635054533897609
2012-07-13,0.5578307485250342
2012-07-16,0.556065906165807
2012-07-17,0.5468310598347538
2012-07-18,0.5643098404245668
2012-07-19,0.6114008537776178
2012-07-20,0.6180953227456102
2012-07-23,0.6076003917049428
2012-07-24,0.6157074759981399
2012-07-25,0.6211299574163204
2012-07-26,0.6105072382863286
2012-07-27,0.6006855883072274
2012-07-30,0.5907723216265298
2012-07-31,0.581462875857092
2012-08-01,0.6071072656458659
2012-08-02,0.5988724104515084
2012-08-03,0.5898615532478787
2012-08-06,0.5804828059469117
2012-08-07,0.64631163381143
2012-08-08,0.6409696966315959
2012-08-09,0.6419323983099778
2012-08-10,0.6308408388809336
2012-08-13,0.6200453531799105
2012-08-14,0.609407243146978
2012-08-15,0.59902324495799
2012-08-16,0.5951568734375837
2012-08-17,0.5859534384232249
2012-08-20,0.5837132309619169
2012-08-21,0.5916844564461703
2012-08-22,0.5825074900805998
2012-08-23,0.600903280070928
2012-08-24,0.5907981279591193
2012-08-27,0.5812359520883064
2012-08-28,0.5764781140685221
2012-08-29,0.5798538574503062
2012-08-30,0.57034192902153
2012-08-31,0.5627532070099646
2012-09-04,0.5580050967509168
2012-09-05,0.5652655694450176
2012-09-06,0.5568303547760305
2012-09-07,0.5598750110515739
2012-09-10,0.5521280720992187
2012-09-11,0.555280210344291
2012-09-12,0.5470109870925812
2012-09-13,0.5668535366388746
2012-09-14,0.6064928391992769
2012-09-17,0.5961690397865358
2012-09-18,0.5924095373979053
2012-09-19,0.5943066784077056
2012-09-20,0.5921955318980379
2012-09-21,0.5821636780150408
2012-09-24,0.5749393046226706
2012-09-25,0.5709032317302118
2012-09-26,0.5627773876054368
2012-09-27,0.5554964158300214
2012-09-28,0.5465581762264654
2012-10-01,0.5400403984888538
2012-10-02,0.5316284755353121
2012-10-03,0.5445051074140627
2012-10-04,0.536572220674906
2012-10-05,0.527749679298813
2012-10-08,0.519867956311985
2012-10-09,0.5184824240029743
2012-10-10,0.510095144066281
2012-10-11,0.5048125949300394
2012-10-12,0.4977296446867516
2012-10-15,0.48986457557165736
2012-10-16,0.48280543037542567
2012-10-17,0.47521926854874064
2012-10-18,0.46804615541632216
2012-10-19,0.46729889407102176
2012-10-22,0.4658582260731262
2012-10-23,0.45940982096598676
2012-10-24,0.4544222824642295
2012-10-25,0.4629539424176016
2012-10-26,0.4560260124159586
2012-10-31,0.4508947384922561
2012-11-01,0.44765948934430067
2012-11-02,0.4408710954462767
2012-11-05,0.43452399335364666
2012-11-06,0.428028338781441
2012-11-07,0.4222829454287729
2012-11-08,0.420970219374245
2012-11-09,0.4306011100775287
2012-11-12,0.4342351137344837
2012-11-13,0.430196790783009
2012-11-14,0.45679938353723726
2012-11-15,0.4498318765939115
2012-11-16,0.45222160010331214
2012-11-19,0.44805581214844203
2012-11-20,0.44603367227150015
2012-11-21,0.4392835453326246
2012-11-23,0.432676857250304
2012-11-26,0.43085186595859143
2012-11-27,0.4281503095876494
2012-11-28,0.4234165438430577
2012-11-29,0.4171820063233792
2012-11-30,0.4122186982658599
2012-12-03,0.4114098540385245
2012-12-04,0.41342290212323746
2012-12-05,0.4151301877724625
2012-12-06,0.41630796245087603
2012-12-07,0.4109255801237008
2012-12-10,0.4049679053949831
2012-12-11,0.3994282333536276
2012-12-12,0.39701899803409907
2012-12-13,0.393452039262729
2012-12-14,0.3898932315390971
2012-12-17,0.38460754906787775
2012-12-18,0.3800288220648534
2012-12-19,0.3825736964298513
2012-12-20,0.37739748647811633
2012-12-21,0.37321754621132164
2012-12-24,0.36937506791877545
2012-12-26,0.36544713489094427
2012-12-27,0.3623654685535033
2012-12-28,0.3679320203515862
2012-12-31,0.37741304428967476
2013-01-02,0.37820594389829465
2013-01-03,0.3823215960418663
2013-01-04,0.4036459721092235
2013-01-07,0.3981143328241273
2013-01-08,0.3945734349902436
2013-01-09,0.38907372771751114
2013-01-10,0.3836444572778291
2013-01-11,0.3882224089359088
2013-01-14,0.38376356002101086
2013-01-15,0.38897772789711244
2013-01-16,0.38586896117723696
2013-01-17,0.38233622846913157
2013-01-18,0.3772030933065104
2013-01-22,0.3758896758358761
2013-01-23,0.3718465812670597
2013-01-24,0.3795162921404034
2013-01-25,0.376312935201542
2013-01-28,0.3712750112787016
2013-01-29,0.3957319319943742
2013-01-30,0.3913062647083484
2013-01-31,0.3858534830735625
2013-02-01,0.38267581371181536
2013-02-04,0.3788804413004187
2013-02-05,0.37394781347134526
2013-02-06,0.3741787519354887
2013-02-07,0.37585129293378783
2013-02-08,0.3808592527430573
2013-02-11,0.38242928287462513
2013-02-12,0.3801809416580479
2013-02-13,0.3784903819121431
2013-02-14,0.40984643807162696
2013-02-15,0.409663628846887
2013-02-19,0.4082182092949799
2013-02-20,0.4704463370034886
2013-02-21,0.4631310337258776
2013-02-22,0.4568294206812867
2013-02-25,0.4740147187588166
2013-02-26,0.4678857629806661
2013-02-27,0.4610946948295979
2013-02-28,0.4539671847171335
2013-03-01,0.4477181425852653
2013-03-04,0.44272693299594956
2013-03-05,0.4364975010237745
2013-03-06,0.43550195590835183
2013-03-07,0.4301890877277108
2013-03-08,0.42396605430152073
2013-03-11,0.41854782952489433
2013-03-12,0.4149806168967413
2013-03-13,0.4119540314161278
2013-03-14,0.40797395652173685
2013-03-15,0.4066221026948732
2013-03-18,0.40244247588941207
2013-03-19,0.40070641422368075
2013-03-20,0.39821471143090637
2013-03-21,0.3955561057549232
2013-03-22,0.39111102055554514
2013-03-25,0.38970203232726414
2013-03-26,0.38475769465989895
2013-03-27,0.37977509870974957
2013-03-28,0.37633419616080593
2013-04-01,0.3767768878262041
2013-04-02,0.4256764602371148
2013-04-03,0.4221675468341924
2013-04-04,0.4163999913544668
2013-04-05,0.41032501507950986
2013-04-08,0.4046398665480207
2013-04-09,0.4001199230230857
2013-04-10,0.3945391691581458
2013-04-11,0.3920491826289145
2013-04-12,0.38670682383428406
2013-04-15,0.4014086770362594
2013-04-16,0.4065219093726684
2013-04-17,0.40104596494666295
2013-04-18,0.4061401240951206
2013-04-19,0.4006994963810162
2013-04-22,0.4112861967049222
2013-04-23,0.41600279902904497
2013-04-24,0.41029446011370907
2013-04-25,0.4075412538627225
2013-04-26,0.4039668644827197
2013-04-29,0.3989683250585189
2013-04-30,0.3934282125115076
2013-05-01,0.39325891776283983
2013-05-02,0.3896554062245255
2013-05-03,0.38431524559923463
2013-05-06,0.37902457809487766
2013-05-07,0.3738649157115442
2013-05-08,0.37098089762142744
2013-05-09,0.36602367464414104
2013-05-10,0.36352051111319694
2013-05-13,0.35881690595622723
2013-05-14,0.3564523092925616
2013-05-15,0.35943258283021584
2013-05-16,0.35611184816009706
2013-05-17,0.35212206292704806
2013-05-20,0.3568774730912558
2013-05-21,0.37433143122105045
2013-05-22,0.3692861280904009
2013-05-23,0.36538162022740006
2013-05-24,0.36054456811883884
2013-05-28,0.3562742859090451
2013-05-29,0.35646708459547843
2013-05-30,0.35335595481044324
2013-05-31,0.34942110525839737
2013-06-03,0.345418712868889
2013-06-04,0.34147682615369385
2013-06-05,0.3676169299692276
2013-06-06,0.36880598802080206
2013-06-07,0.36642494183666047
2013-06-10,0.3625438721037772
2013-06-11,0.3649319070730867
2013-06-12,0.3602017834492217
2013-06-13,0.35579156651050625
2013-06-14,0.3516048327312922
2013-06-17,0.3471191922092468
2013-06-18,0.34406896285483235
2013-06-19,0.3414425825816107
2013-06-20,0.34452813470020116
2013-06-21,0.35074339851235975
2013-06-24,0.3494164895937225
2013-06-25,0.34714274931215255
2013-06-26,0.34873764752317754
2013-06-27,0.34471207811737614
2013-06-28,0.34063897604355264
2013-07-01,0.33925713787627226
2013-07-02,0.3446219650573654
2013-07-03,0.34229856441416756
2013-07-05,0.33820097870940585
2013-07-08,0.33424672563841223
2013-07-09,0.3335033870892468
2013-07-10,0.33187491559320964
2013-07-11,0.3286412299149333
2013-07-12,0.3254120397280961
2013-07-15,0.3223314424625683
2013-07-16,0.31925439010293966
2013-07-17,0.31994719126755905
2013-07-18,0.3163410653076834
2013-07-19,0.3150162795793259
2013-07-22,0.31189461297047116
2013-07-23,0.30909868133008916
2013-07-24,0.3093318839046502
2013-07-25,0.30781911051784944
