,"US Global Jets ETF - GJR-GARCH Volatility"
2022-03-28,0.47978380506223844
2022-03-29,0.46929687618819715
2022-03-30,0.4499594461726523
2022-03-31,0.43142327336387404
2022-04-01,0.41378170766721917
2022-04-04,0.396963931359009
2022-04-05,0.3856301243419658
2022-04-06,0.4130225112509002
2022-04-07,0.40337183838240365
2022-04-08,0.39678734909268465
2022-04-11,0.3823461808361632
2022-04-12,0.3678299204795608
2022-04-13,0.38116742935355846
2022-04-14,0.3662615016624051
2022-04-18,0.35728104231822877
2022-04-19,0.35167671176806686
2022-04-20,0.33813473113538633
2022-04-21,0.3340193748871463
2022-04-22,0.3386517733601878
2022-04-25,0.3265665236976993
2022-04-26,0.38898242479577405
2022-04-27,0.3743028191184245
2022-04-28,0.36381757351727806
2022-04-29,0.3707693433928971
2022-05-02,0.3581135925931882
2022-05-03,0.34467139306881855
2022-05-04,0.33318341975554544
2022-05-05,0.37318263625201
2022-05-06,0.38676791180241415
2022-05-09,0.5126079905736937
2022-05-10,0.4915219848592737
2022-05-11,0.4883806986358081
2022-05-12,0.4818758570420394
2022-05-13,0.4737158224083295
2022-05-16,0.4539948836716114
2022-05-17,0.4614533493214672
2022-05-18,0.4800241981400521
2022-05-19,0.45991791745919186
2022-05-20,0.44709817982183736
2022-05-23,0.43074306308981924
2022-05-24,0.4844318515539622
2022-05-25,0.46818237984785377
2022-05-26,0.46960309283478957
2022-05-27,0.45619618148336144
2022-05-31,0.4383835813531342
2022-06-01,0.45257818241713776
2022-06-02,0.43593517270346516
2022-06-03,0.4426997244182562
2022-06-06,0.42555155974335235
2022-06-07,0.40972421554016064
2022-06-08,0.4175409613439141
2022-06-09,0.44201628612529653
2022-06-10,0.46969983606554516
2022-06-13,0.5902644966453598
2022-06-14,0.5674120724834818
2022-06-15,0.5447320662490873
2022-06-16,0.6142331023316799
2022-06-17,0.5947462282352028
2022-06-21,0.5695046900597044
2022-06-22,0.5452217530509949
2022-06-23,0.5238770390082008
2022-06-24,0.5166019512158273
2022-06-27,0.5072602054172985
2022-06-28,0.48755570635569434
2022-06-29,0.4738610530524745
2022-06-30,0.4577776508306189
2022-07-01,0.4421726694403443
2022-07-05,0.4239810920312367
2022-07-06,0.41447260850386725
2022-07-07,0.3991281267963961
2022-07-08,0.3830410197354847
2022-07-11,0.38872378419643944
2022-07-12,0.38784457144583057
2022-07-13,0.3749436773703485
2022-07-14,0.36210531893359427
2022-07-15,0.3502975535170064
2022-07-18,0.3373682142704022
2022-07-19,0.34323149331027303
2022-07-20,0.3303084958035442
2022-07-21,0.3506357905291473
2022-07-22,0.34797352140644267
2022-07-25,0.3347568628124
2022-07-26,0.34015821965667686
2022-07-27,0.3376142473297003
2022-07-28,0.324940357604284
2022-07-29,0.3134618847643203
2022-08-01,0.3032682535314239
2022-08-02,0.29718503327051987
2022-08-03,0.2978290791712589
2022-08-04,0.28736165506204897
2022-08-05,0.2779064634009076
2022-08-08,0.2700768423986033
2022-08-09,0.27719754544367814
2022-08-10,0.2752833739985036
2022-08-11,0.2657775701597108
2022-08-12,0.26031303386499877
2022-08-15,0.25298258438082255
2022-08-16,0.24593957550585469
2022-08-17,0.2739854061806942
2022-08-18,0.26490249375949637
2022-08-19,0.3133986496461017
2022-08-22,0.3358303821871988
2022-08-23,0.3236452836053694
2022-08-24,0.3127149519930251
2022-08-25,0.3072542471634851
2022-08-26,0.34577710045634896
2022-08-29,0.33797132955326253
2022-08-30,0.3257429673837948
2022-08-31,0.32526351409280446
2022-09-01,0.31489350199710375
2022-09-02,0.3034418718634592
2022-09-06,0.29271008455466646
2022-09-07,0.2978856794141001
2022-09-08,0.28869786074718323
2022-09-09,0.28230637612353
2022-09-12,0.2744586722987634
2022-09-13,0.3428651530849993
2022-09-14,0.3328251757304426
2022-09-15,0.3201615517203776
2022-09-16,0.3766471122947845
2022-09-19,0.3671043355777755
2022-09-20,0.3580733042269418
2022-09-21,0.40832995922415494
2022-09-22,0.4238689797567168
2022-09-23,0.44920046972370814
2022-09-26,0.45193879143087506
2022-09-27,0.43541396440628777
2022-09-28,0.4238655612337478
2022-09-29,0.4434362705056951
2022-09-30,0.4310319737560081
2022-10-03,0.41548069558043244
2022-10-04,0.4413221680360052
2022-10-05,0.42564363263180616
2022-10-06,0.41088271173170576
2022-10-07,0.4253226530529499
2022-10-10,0.40938392200964613
2022-10-11,0.3943202510650448
2022-10-12,0.3800009042094505
2022-10-13,0.370042950480076
2022-10-14,0.35558266886899875
2022-10-17,0.3461567390648347
2022-10-18,0.33990231420218364
2022-10-19,0.3268623618589329
2022-10-20,0.31732803721070724
2022-10-21,0.30831285928420177
2022-10-24,0.2991464978902478
2022-10-25,0.29474220600382295
2022-10-26,0.2847302196817191
2022-10-27,0.2768853668939549
2022-10-28,0.26875040167411846
2022-10-31,0.2598058544375011
2022-11-01,0.2515309134082727
2022-11-02,0.2889658429641815
2022-11-03,0.27873059250824983
2022-11-04,0.27744375646245856
2022-11-07,0.26893121797217967
2022-11-08,0.26018032669669705
2022-11-09,0.256695602611342
2022-11-10,0.28090312849806426
2022-11-11,0.27251213330785845
2022-11-14,0.27284949697589694
2022-11-15,0.2648068239302001
2022-11-16,0.2875138960120015
2022-11-17,0.2782969658476355
2022-11-18,0.26874064969780814
2022-11-21,0.26241118497503113
2022-11-22,0.2536707614211776
2022-11-23,0.24927622991372442
2022-11-25,0.24366361238395853
2022-11-28,0.28237929598325723
2022-11-29,0.27673278808265567
2022-11-30,0.27187248702286887
2022-12-01,0.26352424176913974
2022-12-02,0.25492136669961585
2022-12-05,0.24680449185539555
2022-12-06,0.23889356960789043
2022-12-07,0.2920348177871947
2022-12-08,0.2819536046941057
2022-12-09,0.27224873553425366
2022-12-12,0.2730626697298626
2022-12-13,0.30595106667570227
2022-12-14,0.29473421179089476
2022-12-15,0.3160936215743684
2022-12-16,0.30776708011091763
2022-12-19,0.30803683870602233
2022-12-20,0.2969055849929401
2022-12-21,0.28850388420262213
2022-12-22,0.3010110602619113
2022-12-23,0.2906914116378398
2022-12-27,0.28866159010162745
2022-12-28,0.3076651634488377
2022-12-29,0.30505728314531355
2022-12-30,0.2939454377941593
2023-01-03,0.2854835056531288
2023-01-04,0.3095859124701898
2023-01-05,0.299746398810728
2023-01-06,0.2942540331074495
2023-01-09,0.28715756162775863
2023-01-10,0.2846409485650299
2023-01-11,0.27476081379993034
2023-01-12,0.29326214552853563
2023-01-13,0.28275154535386715
2023-01-17,0.2730111228503337
2023-01-18,0.27399428169215506
2023-01-19,0.26464651972017317
2023-01-20,0.25902298816900404
2023-01-23,0.25040651189615654
2023-01-24,0.2422994420133897
2023-01-25,0.23672856861815392
2023-01-26,0.22954939076373085
2023-01-27,0.22570530255180096
2023-01-30,0.23412568932092864
2023-01-31,0.22880276833989577
2023-02-01,0.22363468961679447
2023-02-02,0.23333982257643032
2023-02-03,0.23901173778708024
2023-02-06,0.23440015784977622
2023-02-07,0.22722537886424568
2023-02-08,0.22073164974692688
2023-02-09,0.24383967519663408
2023-02-10,0.26805844586582234
2023-02-13,0.26207807691602136
2023-02-14,0.25708680946326284
2023-02-15,0.24871270896357509
2023-02-16,0.2591243917503715
2023-02-17,0.2510194422748963
2023-02-21,0.29327172656088074
2023-02-22,0.2827306003955002
2023-02-23,0.27508731268453657
2023-02-24,0.2712350486201958
2023-02-27,0.2630359009717115
2023-02-28,0.2564259331658949
2023-03-01,0.24801839528551103
2023-03-02,0.24036426855920162
2023-03-03,0.23499762722206366
2023-03-06,0.23043120882380494
2023-03-07,0.22421465340160088
2023-03-08,0.21800849524731827
2023-03-09,0.26994272725895024
2023-03-10,0.2866509780203096
2023-03-13,0.3428603389136749
2023-03-14,0.33122555336205567
2023-03-15,0.3967822047420978
2023-03-16,0.38388475927027893
2023-03-17,0.38275002181580603
2023-03-20,0.36749807999498446
2023-03-21,0.3587758888219776
2023-03-22,0.3674735304753255
2023-03-23,0.35733030601951465
2023-03-24,0.3437315219760911
2023-03-27,0.3325084209459965
2023-03-28,0.3208457180639941
2023-03-29,0.31437209418140155
2023-03-30,0.30488367552232115
2023-03-31,0.2978454511991076
2023-04-03,0.29228435127457647
2023-04-04,0.28396996601753505
2023-04-05,0.28530876327235377
2023-04-06,0.27547865543450006
2023-04-10,0.26748508070544796
2023-04-11,0.2617697683079542
2023-04-12,0.3048667308841685
2023-04-13,0.2937576715593994
2023-04-14,0.285834653602393
2023-04-17,0.2781484682682973
2023-04-18,0.26967910931327255
2023-04-19,0.26429429959800493
2023-04-20,0.2707863947837853
2023-04-21,0.26254890744392745
2023-04-24,0.25456445156384266
2023-04-25,0.27498854230676595
2023-04-26,0.27103299061184416
2023-04-27,0.2621097098544806
2023-04-28,0.26041079009902796
2023-05-01,0.2518780705023762
2023-05-02,0.24772117390324147
2023-05-03,0.23993372084807088
2023-05-04,0.2805189940093184
2023-05-05,0.2788771987811123
2023-05-08,0.27039413233278564
2023-05-09,0.261286298148219
2023-05-10,0.25876114932500976
2023-05-11,0.252314753433088
2023-05-12,0.24880909790439742
2023-05-15,0.2429784657124989
2023-05-16,0.23651493145254063
2023-05-17,0.2566227495761044
2023-05-18,0.24825182537093254
2023-05-19,0.24782379546766692
2023-05-22,0.24029537823270758
2023-05-23,0.2349850267570255
2023-05-24,0.25029286765707087
2023-05-25,0.24451596757676175
2023-05-26,0.23691552925040604
2023-05-30,0.23008925920172807
2023-05-31,0.22348296579381616
2023-06-01,0.21701897981513046
2023-06-02,0.22273620361315313
2023-06-05,0.21644086675117524
2023-06-06,0.21551122198159425
2023-06-07,0.21009777723717118
2023-06-08,0.20503388012716336
2023-06-09,0.20115237806200553
2023-06-12,0.20215853877588255
2023-06-13,0.20498188407759355
2023-06-14,0.20054442400625355
2023-06-15,0.19699490348737453
2023-06-16,0.19218647194846988
2023-06-20,0.1885692424548606
2023-06-21,0.18437958997676504
2023-06-22,0.1804013325893132
2023-06-23,0.1905284199273169
2023-06-26,0.1863027536028386
2023-06-27,0.2178562076232853
2023-06-28,0.21272586866669507
2023-06-29,0.2084321069317297
2023-06-30,0.2063411253240614
2023-07-03,0.20306877455679886
2023-07-05,0.19804617643367922
2023-07-06,0.22606876564443837
2023-07-07,0.22629599554565696
2023-07-10,0.22429207832645362
2023-07-11,0.2184350741067011
2023-07-12,0.21669947577232393
2023-07-13,0.21681468861680014
2023-07-14,0.23410647577544708
2023-07-17,0.2269824821434465
2023-07-18,0.22642680406700968
2023-07-19,0.22090813656359512
2023-07-20,0.22123904718652174
2023-07-21,0.21486965909592726
2023-07-24,0.21936088621265185
2023-07-25,0.24387331219303193
2023-07-26,0.23856644357495044
2023-07-27,0.2579962604380149
2023-07-28,0.2538906079397188
2023-07-31,0.24655752918943685
2023-08-01,0.2592968083104765
2023-08-02,0.2575489079767181
2023-08-03,0.2813298270713576
2023-08-04,0.2714794732571875
2023-08-07,0.26369454601868425
2023-08-08,0.25560442249695137
2023-08-09,0.2610208405472636
2023-08-10,0.25230067062931083
2023-08-11,0.2477221911739035
2023-08-14,0.2398980608508539
2023-08-15,0.2606206001067452
2023-08-16,0.2556449397113113
2023-08-17,0.26065816235061584
2023-08-18,0.25414903659073745
2023-08-21,0.24591503410731114
2023-08-22,0.24003090551010303
2023-08-23,0.2331603165206292
2023-08-24,0.24325320141778198
2023-08-25,0.23616477129326466
2023-08-28,0.23072885905321858
2023-08-29,0.22873717144355876
2023-08-30,0.22527313821226003
2023-08-31,0.21909506703711976
2023-09-01,0.21314765023335353
2023-09-05,0.22605683798549428
2023-09-06,0.22988123629387416
2023-09-07,0.2373146544147664
2023-09-08,0.230430552661751
2023-09-11,0.22400241248700872
2023-09-12,0.21747855618428222
2023-09-13,0.25792670586815936
2023-09-14,0.24975515129822648
2023-09-15,0.24167159121419296
2023-09-18,0.25427978763558856
2023-09-19,0.2459381922353663
2023-09-20,0.2424346089154764
2023-09-21,0.24054211772577375
2023-09-22,0.24037800232134388
2023-09-25,0.23387740634785567
2023-09-26,0.24013114666781565
2023-09-27,0.23275861487816085
2023-09-28,0.22825599313052003
2023-09-29,0.22287797737775708
2023-10-02,0.22943249987741493
2023-10-03,0.2574813367993882
2023-10-04,0.254989715086707
2023-10-05,0.24679050305876846
2023-10-06,0.2392467404166669
2023-10-09,0.2705162863858663
2023-10-10,0.26543976265812175
2023-10-11,0.2564730020879391
2023-10-12,0.27739643040241163
2023-10-13,0.28956869029644766
2023-10-16,0.28254969615980835
2023-10-17,0.27273480965949326
2023-10-18,0.35673812748289185
2023-10-19,0.3453544335896095
2023-10-20,0.34261546199784976
2023-10-23,0.3296153394488794
2023-10-24,0.31761137574085724
2023-10-25,0.32065778955141566
2023-10-26,0.30957463849611455
2023-10-27,0.31258236226633135
2023-10-30,0.3057847654805583
2023-10-31,0.2971912232889794
2023-11-01,0.28788681525905285
2023-11-02,0.2918362376402218
2023-11-03,0.30138609191533705
2023-11-06,0.30454700326878936
2023-11-07,0.2934388931276834
2023-11-08,0.2841100547323167
2023-11-09,0.29778469671895497
2023-11-10,0.28876785762961915
2023-11-13,0.27849678490065194
2023-11-14,0.2981579547823603
2023-11-15,0.29012885688948625
2023-11-16,0.2921741446466473
2023-11-17,0.28554462698499516
2023-11-20,0.27779531529527274
2023-11-21,0.284763230070176
2023-11-22,0.27529586920257265
2023-11-24,0.26593605547198745
2023-11-27,0.26564128444200835
2023-11-28,0.2569067792021067
2023-11-29,0.24876154123979857
2023-11-30,0.24141666388217695
2023-12-01,0.2454044889564981
2023-12-04,0.26429081936382126
2023-12-05,0.26880028124985283
2023-12-06,0.26456418805272947
2023-12-07,0.264119516128589
2023-12-08,0.25719818661880184
2023-12-11,0.2486830199269745
2023-12-12,0.2423285612551686
2023-12-13,0.23535300380492277
2023-12-14,0.23990777728118778
2023-12-15,0.23347634484032853
2023-12-18,0.23195089738994326
2023-12-19,0.22697160174788392
2023-12-20,0.23694036464899768
2023-12-21,0.23613035637122134
2023-12-22,0.22901336642213704
2023-12-26,0.22426539278274746
2023-12-27,0.21815432335848858
2023-12-28,0.21236810777515533
2023-12-29,0.21723670960498365
2024-01-02,0.22664578090050566
2024-01-03,0.30642627955186874
2024-01-04,0.30048665527773444
2024-01-05,0.2953249430711873
2024-01-08,0.28975243087850017
2024-01-09,0.2817913845382786
2024-01-10,0.2720242717111839
2024-01-11,0.26280812316212754
2024-01-12,0.3775999549788109
2024-01-16,0.3707840918917639
2024-01-17,0.3707306342885627
2024-01-18,0.37002681038000473
2024-01-19,0.3566508410196168
2024-01-22,0.34275014573301066
2024-01-23,0.3356202854417474
2024-01-24,0.32338546720593364
2024-01-25,0.32217844620644626
2024-01-26,0.3113382366494678
2024-01-29,0.2999861996825854
2024-01-30,0.3004202696224075
2024-01-31,0.2926336248622157
2024-02-01,0.2855273731185856
2024-02-02,0.27579402531599556
2024-02-05,0.2850606819608765
2024-02-06,0.28972455539701847
2024-02-07,0.2794111357838123
2024-02-08,0.27083948161226423
2024-02-09,0.2617317397642097
2024-02-12,0.25394494442693677
2024-02-13,0.25098360026105293
2024-02-14,0.24796199789483872
2024-02-15,0.2415534723410119
2024-02-16,0.24257094714742738
2024-02-20,0.23523808620204342
2024-02-21,0.22826427315723327
2024-02-22,0.22431561514972603
2024-02-23,0.22186014784093153
2024-02-26,0.21546514613737416
2024-02-27,0.2097388376052466
2024-02-28,0.20581744823993905
2024-02-29,0.20053367996423943
2024-03-01,0.1961284364899695
2024-03-04,0.19203063505597226
2024-03-05,0.18753324185327785
2024-03-06,0.18677827496794164
2024-03-07,0.18264088698864775
2024-03-08,0.18729167947348863
2024-03-11,0.1843622998337784
2024-03-12,0.21478566991305542
2024-03-13,0.20961534772053309
2024-03-14,0.20805115717053824
2024-03-15,0.20290421878314902
2024-03-18,0.19770958702096367
2024-03-19,0.1928352208493044
2024-03-20,0.20423990305520615
2024-03-21,0.20044638684695718
2024-03-22,0.19626253131965868
2024-03-25,0.19156091668187433
2024-03-26,0.18740923883309488
2024-03-27,0.195039439088611
2024-03-28,0.1905060660451525
2024-04-01,0.19058449149917736
2024-04-02,0.2272749471455224
2024-04-03,0.22244360543742317
2024-04-04,0.2277169796040691
2024-04-05,0.22191494586890717
2024-04-08,0.21740763004089808
2024-04-09,0.2117083909532166
2024-04-10,0.24814389696303235
2024-04-11,0.2422491510821039
2024-04-12,0.28533574539478923
2024-04-15,0.2787508435861675
2024-04-16,0.2690276692089496
2024-04-17,0.28082085178989113
2024-04-18,0.2736516990628781
2024-04-19,0.26428681465407994
2024-04-22,0.26464366306412856
2024-04-23,0.2585885705130836
2024-04-24,0.2708096128279054
2024-04-25,0.2616055802157133
2024-04-26,0.25285086355399305
2024-04-29,0.24488830025135952
2024-04-30,0.2664126483483845
2024-05-01,0.2574256910255851
2024-05-02,0.2542479734432509
2024-05-03,0.24590319802719116
2024-05-06,0.2487240567375822
2024-05-07,0.259908455422289
2024-05-08,0.2521030289385671
2024-05-09,0.2442528665133738
2024-05-10,0.23650630097314534
2024-05-13,0.23313043044613457
2024-05-14,0.22804303804326057
2024-05-15,0.22301248574911675
2024-05-16,0.218031785756114
2024-05-17,0.21187407769710764
2024-05-20,0.20634075894015705
2024-05-21,0.22252804497411105
2024-05-22,0.2163277846232425
2024-05-23,0.2318135310977338
2024-05-24,0.22521082123201808
2024-05-28,0.23671542155085715
2024-05-29,0.26143598757630904
2024-05-30,0.25345425386053394
2024-05-31,0.2520734392989472
2024-06-03,0.24451122673611536
2024-06-04,0.24213454028700657
2024-06-05,0.23581003032101922
2024-06-06,0.23043323197837592
2024-06-07,0.2254435547980913
2024-06-10,0.21944163141938222
2024-06-11,0.2343320951128974
2024-06-12,0.2320503393662677
2024-06-13,0.23270133476196478
2024-06-14,0.24730277232574652
2024-06-17,0.24333440693827085
2024-06-18,0.23576904376953306
2024-06-20,0.22857709334051826
2024-06-21,0.22179414509855755
2024-06-24,0.21560965562794263
2024-06-25,0.2180058366191144
2024-06-26,0.21361030593115118
2024-06-27,0.20910047345713975
2024-06-28,0.2034936686975789
2024-07-01,0.21073826230658732
2024-07-02,0.20520053508702163
2024-07-03,0.20163980856963737
2024-07-05,0.24035776833711864
2024-07-08,0.23304615594340963
2024-07-09,0.22597009271140284
2024-07-10,0.21987471341652728
2024-07-11,0.21619063254452076
2024-07-12,0.21030877299818
2024-07-15,0.2046963468164491
2024-07-16,0.21955184717965823
2024-07-17,0.22646341691319596
2024-07-18,0.256919432507547
2024-07-19,0.24848381919151194
2024-07-22,0.2404919308417644
2024-07-23,0.233376970586217
2024-07-24,0.26900162750437034
2024-07-25,0.2692412472114925
2024-07-26,0.2601031695308613
2024-07-29,0.26541911310227834
2024-07-30,0.26147063773968965
2024-07-31,0.2537089553011482
2024-08-01,0.3530580841731287
2024-08-02,0.4130325783760889
2024-08-05,0.4444165086942653
2024-08-06,0.4294666133705855
2024-08-07,0.4213011545201366
2024-08-08,0.4179185423022051
2024-08-09,0.4008886877925093
2024-08-12,0.40334197500384217
2024-08-13,0.3885151456507198
2024-08-14,0.3745357253987929
2024-08-15,0.3704809841273908
2024-08-16,0.35648578260570224
2024-08-19,0.3451392188668219
2024-08-20,0.33529012511554823
2024-08-21,0.3230289949834225
2024-08-22,0.31333234560128004
2024-08-23,0.3140883206997675
2024-08-26,0.30446329433939984
2024-08-27,0.2941874402485599
2024-08-28,0.2874562178836979
2024-08-29,0.279218198547301
2024-08-30,0.2722267047884906
2024-09-03,0.27339663494637234
2024-09-04,0.2645690458084619
2024-09-05,0.25718094175113365
2024-09-06,0.2528891812632561
2024-09-09,0.2550003388233043
2024-09-10,0.2512512376088922
2024-09-11,0.24309806909969486
2024-09-12,0.23841354659498695
2024-09-13,0.2313612992702107
2024-09-16,0.22441086069974422
2024-09-17,0.22344321426259517
2024-09-18,0.21695243349637727
2024-09-19,0.211631542072537
2024-09-20,0.20593061161468929
2024-09-23,0.2005953090179329
2024-09-24,0.20114623933844747
2024-09-25,0.2047524153703687
2024-09-26,0.23472831273623557
2024-09-27,0.22759593669483646
2024-09-30,0.2229993775776067
2024-10-01,0.22688748312765072
2024-10-02,0.22910363419203983
2024-10-03,0.22737665579386115
2024-10-04,0.2386633930874193
2024-10-07,0.23146654704297986
2024-10-08,0.22548066258550864
2024-10-09,0.21939419864709275
2024-10-10,0.2134709947510434
2024-10-11,0.20925564078418532
2024-10-14,0.20499184178888682
2024-10-15,0.19991432765062137
2024-10-16,0.22475522685801996
2024-10-17,0.21816564349136186
2024-10-18,0.21686315039674214
2024-10-21,0.21076187795709167
2024-10-22,0.20516903275104653
2024-10-23,0.2001844049870019
2024-10-24,0.20550726118558438
2024-10-25,0.2012195159521064
2024-10-28,0.20494874969123378
2024-10-29,0.2067521037377855
2024-10-30,0.20372208127741087
2024-10-31,0.2121684246064904
2024-11-01,0.21220541934644366
2024-11-04,0.2187245665214587
2024-11-05,0.22079705704560468
2024-11-06,0.25360329966307615
2024-11-07,0.25784388997996444
2024-11-08,0.2516222168251444
2024-11-11,0.2513685087675065
2024-11-12,0.25112598431862837
2024-11-13,0.25345415443428815
2024-11-14,0.24599858780082456
2024-11-15,0.23877803416562424
2024-11-18,0.2564927998989445
2024-11-19,0.24851414044275227
2024-11-20,0.24051419667038368
2024-11-21,0.23300019484970397
2024-11-22,0.2271958212643886
2024-11-25,0.22707017241372768
2024-11-26,0.2281321432854213
2024-11-27,0.22162581167364057
2024-11-29,0.21533528554326622
2024-12-02,0.2098393785732316
2024-12-03,0.21255361394245925
2024-12-04,0.21703326196691602
2024-12-05,0.22584398508705075
2024-12-06,0.22398188051715257
2024-12-09,0.22712820696690228
2024-12-10,0.22221544140765737
2024-12-11,0.22139543897740982
2024-12-12,0.23142032667853532
2024-12-13,0.2305671034644795
2024-12-16,0.22507952994441766
2024-12-17,0.21951511474155944
2024-12-18,0.25945162786153414
2024-12-19,0.2558677681928695
2024-12-20,0.24995656502680622
2024-12-23,0.24597026161713129
2024-12-24,0.23975147882755593
2024-12-26,0.2322668353424569
2024-12-27,0.23119655274246628
2024-12-30,0.22614327140111865
2024-12-31,0.22029230218053467
2025-01-02,0.22049685712045874
2025-01-03,0.21419517641627697
2025-01-06,0.2139755294420369
2025-01-07,0.20906094039777012
2025-01-08,0.2034518075613977
2025-01-10,0.2039113748666317
2025-01-13,0.23321845638799688
2025-01-14,0.2328476471858799
2025-01-15,0.22711322814842821
2025-01-16,0.22041809907537085
2025-01-17,0.21494493992648445
2025-01-21,0.2187670185379871
2025-01-22,0.2227093882170215
2025-01-23,0.2204317608694355
2025-01-24,0.21414764065942915
2025-01-27,0.20961174108336586
2025-01-28,0.2246288859430149
2025-01-29,0.21870613160128824
2025-01-30,0.21343038209214732
2025-01-31,0.21893127688843364
2025-02-03,0.22616778550447894
2025-02-04,0.2238333192355419
2025-02-05,0.2208218222911857
2025-02-06,0.21499364734800888
2025-02-07,0.21323145734154708
2025-02-10,0.21743822846960467
2025-02-11,0.22699386159101306
2025-02-12,0.2208554278255348
2025-02-13,0.22877264346944984
2025-02-14,0.2249518588498437
2025-02-18,0.21866724034477591
2025-02-19,0.2128177163677874
2025-02-20,0.21072462978968548
2025-02-21,0.2990554630833552
2025-02-24,0.28944295396502573
2025-02-25,0.2824546059104011
2025-02-26,0.27269678545960163
2025-02-27,0.2886593639568964
2025-02-28,0.27929936842033853
2025-03-03,0.29235366185495265
2025-03-04,0.33710338829504516
2025-03-05,0.3392600347815817
2025-03-06,0.364020776330143
2025-03-07,0.35377383453274214
2025-03-10,0.42676487952970077
2025-03-11,0.4193463914236058
2025-03-12,0.41399213035998644
2025-03-13,0.4000902893098007
2025-03-14,0.3931139102092421
2025-03-17,0.38071792865584886
2025-03-18,0.3785537943278339
2025-03-19,0.37105089084922027
2025-03-20,0.3607396950711136
2025-03-21,0.3466918741476356
2025-03-24,0.3456659780771027
2025-03-25,0.33678571881836084
2025-03-26,0.32646213930561685
2025-03-27,0.3396058144378568
2025-03-28,0.36597021026307597
2025-03-31,0.36348321391778193
2025-04-01,0.3596505954395183
2025-04-02,0.351995010191906
2025-04-03,0.5940227268379552
2025-04-04,0.6456687509861385
2025-04-07,0.6177091062951882
2025-04-08,0.6230211457085546
2025-04-09,0.74058534957154
2025-04-10,0.8601329292615184
2025-04-11,0.825269999454724
2025-04-14,0.7912086273543787
2025-04-15,0.7567939164660351
2025-04-16,0.7261635683508227
2025-04-17,0.6943147528318839
2025-04-21,0.6781891859945866
2025-04-22,0.6517194089483603
2025-04-23,0.6258060402393061
2025-04-24,0.6007564831110855
2025-04-25,0.5749826953917831
2025-04-28,0.5509300500063506
2025-04-29,0.5274263133367542
2025-04-30,0.5051052880340889
2025-05-01,0.48406070487078373
2025-05-02,0.4809586863754516
2025-05-05,0.4612885066853498
2025-05-06,0.44602341777086096
2025-05-07,0.42954391393663116
2025-05-08,0.42169861512696477
2025-05-09,0.40448426718476954
2025-05-12,0.398097779948595
2025-05-13,0.3880477908711761
2025-05-14,0.3898933284887034
2025-05-15,0.3753626326634019
2025-05-16,0.3616789498989401
2025-05-19,0.347524376698959
2025-05-20,0.3374277789394347
2025-05-21,0.36484205678622084
2025-05-22,0.3515970204651911
2025-05-23,0.3407874187818559
2025-05-27,0.34457476053826114
2025-05-28,0.33271241635983473
2025-05-29,0.32023907194469575
2025-05-30,0.3082757084169948
2025-06-02,0.29711973344091436
2025-06-03,0.2863910808667058
2025-06-04,0.27658991955600987
2025-06-05,0.2707352987698501
2025-06-06,0.2733263895052946
2025-06-09,0.26402413526039625
2025-06-10,0.25551281611692206
2025-06-11,0.3053301786591034
2025-06-12,0.30009899566643006
2025-06-13,0.3460977665342555
2025-06-16,0.34420128413473416
2025-06-17,0.37023198241102834
2025-06-18,0.35569536910114535
2025-06-20,0.3421567062034588
2025-06-23,0.3331002497747488
2025-06-24,0.33132832296681186
2025-06-25,0.3301370987938193
2025-06-26,0.3202031473924015
2025-06-27,0.31007887964193886
2025-06-30,0.2987118424167345
2025-07-01,0.2930570449588271
2025-07-02,0.2856620667852139
2025-07-03,0.27816563626731466
2025-07-07,0.2773019358028357
2025-07-08,0.2680694447340092
2025-07-09,0.2594099566323544
2025-07-10,0.3174967848656109
2025-07-11,0.32946932057476913
2025-07-14,0.318170405286224
2025-07-15,0.3252465464843554
2025-07-16,0.31336885678063164
2025-07-17,0.3024690754440857
2025-07-18,0.2923787440974463
2025-07-21,0.28190623121882213
2025-07-22,0.27237079799420494
2025-07-23,0.2665925452821215
2025-07-24,0.35401942828042643
2025-07-25,0.340722191822018
2025-07-28,0.3278318794748308
2025-07-29,0.32924686057728786
2025-07-30,0.319874996834701
2025-07-31,0.30870677543584946
2025-08-01,0.35252507144882617
2025-08-04,0.3435653911557449
2025-08-05,0.3303648328742029
2025-08-06,0.31906070644941537
2025-08-07,0.3115121705487604
2025-08-08,0.3001652844684075
2025-08-11,0.29182354394393883
2025-08-12,0.34256617871587963
2025-08-13,0.3334907303059562
2025-08-14,0.3273353161514963
2025-08-15,0.3162169691841347
2025-08-18,0.30448013728320605
2025-08-19,0.2933358212015709
2025-08-20,0.3025367190937325
2025-08-21,0.29759126600086905
2025-08-22,0.3185109536577981
2025-08-25,0.31978812923559247
2025-08-26,0.31168014566218366
2025-08-27,0.3009857345456758
2025-08-28,0.29064489880264543
2025-08-29,0.2802481500384971
2025-09-02,0.27055051875758807
2025-09-03,0.26188285854557186
2025-09-04,0.2708049135447878
2025-09-05,0.2620655765261817
2025-09-08,0.2532708952880295
2025-09-09,0.25605915800845713
2025-09-10,0.24827745527937087
2025-09-11,0.24362798115159107
2025-09-12,0.24544068366919125
2025-09-15,0.2432126402965109
2025-09-16,0.23566111940665987
2025-09-17,0.22897787666060665
2025-09-18,0.22222326610865928
2025-09-19,0.2169953483372397
2025-09-22,0.211544242181157
