,"Delta Air Lines Inc - GJR-GARCH Volatility"
2011-04-15,0.4531218312992655
2011-04-18,0.4455198945052847
2011-04-19,0.4348945072083574
2011-04-20,0.4256473920982014
2011-04-21,0.41573899552483645
2011-04-25,0.4068151059142224
2011-04-26,0.4497455120398647
2011-04-27,0.43912802688965324
2011-04-28,0.4287000125962209
2011-04-29,0.4230115232472988
2011-05-02,0.413365509446543
2011-05-03,0.4038978648123805
2011-05-04,0.3951400981930333
2011-05-05,0.4105210961692468
2011-05-06,0.4010033600856731
2011-05-09,0.42470340427173403
2011-05-10,0.41472934885295976
2011-05-11,0.4078674534698742
2011-05-12,0.4059452169936234
2011-05-13,0.4071517903681623
2011-05-16,0.4030217731090964
2011-05-17,0.39372805538848765
2011-05-18,0.38614328428706357
2011-05-19,0.3860857200156462
2011-05-20,0.3780263990781596
2011-05-23,0.3858524707708893
2011-05-24,0.3813260998148435
2011-05-25,0.4495058286607639
2011-05-26,0.45907213158718313
2011-05-27,0.45517075257533846
2011-05-31,0.444503710220736
2011-06-01,0.4707994999997345
2011-06-02,0.4602068291540229
2011-06-03,0.4490985531038817
2011-06-06,0.4595843300200737
2011-06-07,0.4497781773274466
2011-06-08,0.4429472153654428
2011-06-09,0.43246932006790956
2011-06-10,0.42232310521684696
2011-06-13,0.4125000261818174
2011-06-14,0.4061784676715397
2011-06-15,0.4050245592553617
2011-06-16,0.39594838299960267
2011-06-17,0.38876523918683886
2011-06-20,0.38062654137618934
2011-06-21,0.3728880673875205
2011-06-22,0.3786751304218433
2011-06-23,0.3771490421570761
2011-06-24,0.43868498082336943
2011-06-27,0.4310103998745274
2011-06-28,0.43990349396202805
2011-06-29,0.43913789724868885
2011-06-30,0.42895916449004795
2011-07-01,0.41965765047238207
2011-07-05,0.41817949447575736
2011-07-06,0.40840178892850115
2011-07-07,0.403546601026449
2011-07-08,0.395272791373249
2011-07-11,0.4230058637891442
2011-07-12,0.4588351507894748
2011-07-13,0.44825424972887884
2011-07-14,0.44862095091513504
2011-07-15,0.4411677966488488
2011-07-18,0.4713556809883594
2011-07-19,0.4625666524945351
2011-07-20,0.4562178071930117
2011-07-21,0.4452949427065167
2011-07-22,0.4363800288739163
2011-07-25,0.44703972709368905
2011-07-26,0.43821655879256777
2011-07-27,0.48906316156504775
2011-07-28,0.4770929833900306
2011-07-29,0.47034993483575605
2011-08-01,0.4618727279240462
2011-08-02,0.5012963734159663
2011-08-03,0.4899929856640807
2011-08-04,0.5797732349807122
2011-08-05,0.5659614933897889
2011-08-08,0.5985106314845209
2011-08-09,0.5987169080625667
2011-08-10,0.6397206077656089
2011-08-11,0.6290635039485283
2011-08-12,0.6128522301501399
2011-08-15,0.6052267244595202
2011-08-16,0.596808873928664
2011-08-17,0.5826973760023294
2011-08-18,0.6180162230880352
2011-08-19,0.6123236203185372
2011-08-22,0.5966146092746976
2011-08-23,0.5814724103515144
2011-08-24,0.5667101481357114
2011-08-25,0.614369091019397
2011-08-26,0.6044409350796817
2011-08-29,0.5981968706036501
2011-08-30,0.5836402659172858
2011-08-31,0.5707277459524813
2011-09-01,0.5602025883553199
2011-09-02,0.5537787428206323
2011-09-06,0.5468782935900821
2011-09-07,0.5413013984833218
2011-09-08,0.5366025121074257
2011-09-09,0.5294449433132778
2011-09-12,0.5191949460462805
2011-09-13,0.530996949143778
2011-09-14,0.5270119049888722
2011-09-15,0.5141243118157319
2011-09-16,0.5023698637458263
2011-09-19,0.492395095020249
2011-09-20,0.4805159252303715
2011-09-21,0.5112971738627156
2011-09-22,0.5549994486483748
2011-09-23,0.5617485700916381
2011-09-26,0.5484590777806491
2011-09-27,0.54175837049371
2011-09-28,0.5284110786120972
2011-09-29,0.5230410653094076
2011-09-30,0.5739228484735558
2011-10-03,0.7791427751060778
2011-10-04,0.7808436283917543
2011-10-05,0.7611708165714185
2011-10-06,0.746919802923982
2011-10-07,0.7272801440985448
2011-10-10,0.7110439986386216
2011-10-11,0.6935732174759922
2011-10-12,0.6773821964002302
2011-10-13,0.6626007032896962
2011-10-14,0.6479648601583269
2011-10-17,0.6376114208512893
2011-10-18,0.6254207575704536
2011-10-19,0.6191674700757461
2011-10-20,0.6050601523815629
2011-10-21,0.5899076910839526
2011-10-24,0.5774865816622928
2011-10-25,0.6115599300150395
2011-10-26,0.5965377305753594
2011-10-27,0.582347834202206
2011-10-28,0.5770699125755908
2011-10-31,0.5624071763411275
2011-11-01,0.5574610946066102
2011-11-02,0.5451339284983096
2011-11-03,0.5315613981470062
2011-11-04,0.5184073263371188
2011-11-07,0.5059753788476273
2011-11-08,0.4971084078950989
2011-11-09,0.4974289641747855
2011-11-10,0.532685190332902
2011-11-11,0.5263523382678185
2011-11-14,0.5139608195183754
2011-11-15,0.5023151839234009
2011-11-16,0.5471899341179441
2011-11-17,0.5635217759767585
2011-11-18,0.5496927432666362
2011-11-21,0.5438609638501369
2011-11-22,0.5305601568154171
2011-11-23,0.5269784321962332
2011-11-25,0.5138193456848429
2011-11-28,0.5083579093512759
2011-11-29,0.5053776172328965
2011-11-30,0.4994967062954469
2011-12-01,0.4967405435436089
2011-12-02,0.48804175559064616
2011-12-05,0.47844060195597954
2011-12-06,0.47257900672797554
2011-12-07,0.46157257500852455
2011-12-08,0.49470521768018577
2011-12-09,0.4886920257176292
2011-12-12,0.4767019823747327
2011-12-13,0.5424772511359348
2011-12-14,0.530368234342895
2011-12-15,0.5278241639030938
2011-12-16,0.524029262541702
2011-12-19,0.5745181563710585
2011-12-20,0.5606302203770325
2011-12-21,0.5528881659069943
2011-12-22,0.5421668525463356
2011-12-23,0.5287936535171351
2011-12-27,0.5220719950351675
2011-12-28,0.5101717122695064
2011-12-29,0.4978002936921593
2011-12-30,0.48553056216885054
2012-01-03,0.47443999072590837
2012-01-04,0.46321672508664885
2012-01-05,0.45891000294175327
2012-01-06,0.4478770643826272
2012-01-09,0.43769789444318785
2012-01-10,0.4273320217348567
2012-01-11,0.42511822402715227
2012-01-12,0.41943520023956027
2012-01-13,0.40974583390194463
2012-01-17,0.40488320538150263
2012-01-18,0.39788072484100057
2012-01-19,0.39919618334848844
2012-01-20,0.39040366033120133
2012-01-23,0.3859102983855186
2012-01-24,0.3776739593882533
2012-01-25,0.3885291880927352
2012-01-26,0.38202055127963996
2012-01-27,0.3758931619489772
2012-01-30,0.3745316547369528
2012-01-31,0.37782836103183154
2012-02-01,0.37519583206640233
2012-02-02,0.3686224458711108
2012-02-03,0.3622531043345246
2012-02-06,0.3759536609743281
2012-02-07,0.3676234763994269
2012-02-08,0.35949883115248094
2012-02-09,0.35243406021552454
2012-02-10,0.3575067109859618
2012-02-13,0.35292986895415923
2012-02-14,0.35575413195070554
2012-02-15,0.3509840047637499
2012-02-16,0.34389445822810233
2012-02-17,0.33907889347466025
2012-02-21,0.4733858629067835
2012-02-22,0.46499641934105257
2012-02-23,0.4670541634543043
2012-02-24,0.4618328697700067
2012-02-27,0.4514958418413175
2012-02-28,0.4434216368198557
2012-02-29,0.4347702841731482
2012-03-01,0.43169672688126787
2012-03-02,0.42234225883754517
2012-03-05,0.415015805964062
2012-03-06,0.4312774832981662
2012-03-07,0.4210831932053332
2012-03-08,0.4117607441221176
2012-03-09,0.40500897323392726
2012-03-12,0.40520871510864626
2012-03-13,0.39670925575287497
2012-03-14,0.387647096209942
2012-03-15,0.3853253861348873
2012-03-16,0.42714197639660756
2012-03-19,0.4176512727144502
2012-03-20,0.4105976059355437
2012-03-21,0.4034532017471172
2012-03-22,0.40619974741498793
2012-03-23,0.3972460079094565
2012-03-26,0.3918500641827177
2012-03-27,0.38425193141999947
2012-03-28,0.3775563396368812
2012-03-29,0.36935374751043204
2012-03-30,0.3679514027694418
2012-04-02,0.3603134235634304
2012-04-03,0.3577655204180526
2012-04-04,0.35131304501825716
2012-04-05,0.34699989394811054
2012-04-09,0.3413005162609632
2012-04-10,0.39761865097100263
2012-04-11,0.38903010320539466
2012-04-12,0.38656398694136007
2012-04-13,0.3821244650634136
2012-04-16,0.37426373481810926
2012-04-17,0.3677781575895991
2012-04-18,0.36004167758747047
2012-04-19,0.35639009077133443
2012-04-20,0.3498470345736833
2012-04-23,0.37520902974208925
2012-04-24,0.3672230728045285
2012-04-25,0.3590938946849417
2012-04-26,0.3528947729848092
2012-04-27,0.3543393204260572
2012-04-30,0.34760619787339814
2012-05-01,0.34053790626008146
2012-05-02,0.3414403315368587
2012-05-03,0.3345844306001103
2012-05-04,0.32763707482517906
2012-05-07,0.3223276506910321
2012-05-08,0.3157202565563382
2012-05-09,0.32696434484512227
2012-05-10,0.3209457262528978
2012-05-11,0.32031067294113075
2012-05-14,0.31395069230692896
2012-05-15,0.3247118845992552
2012-05-16,0.3204480862791975
2012-05-17,0.5132064146130677
2012-05-18,0.5142588414407671
2012-05-21,0.5087582883845727
2012-05-22,0.49644956843570726
2012-05-23,0.4856954527273238
2012-05-24,0.48368463651433047
2012-05-25,0.4721833072017689
2012-05-29,0.466744168897695
2012-05-30,0.4558424846369632
2012-05-31,0.44881004266838775
2012-06-01,0.49277955071208057
2012-06-04,0.7334005454047605
2012-06-05,0.7183552463788372
2012-06-06,0.6995506757912539
2012-06-07,0.6960406022639771
2012-06-08,0.6781429229889523
2012-06-11,0.6668825773702594
2012-06-12,0.6521283769320272
2012-06-13,0.6371699992937521
2012-06-14,0.6214927610197886
2012-06-15,0.6111570076502436
2012-06-18,0.5997541596354293
2012-06-19,0.586773649715118
2012-06-20,0.5744148500865903
2012-06-21,0.5598396770504928
2012-06-22,0.5511100107963927
2012-06-25,0.5797228130753524
2012-06-26,0.5766695483550349
2012-06-27,0.5627321600903933
2012-06-28,0.5487408896738059
2012-06-29,0.5418074418093572
2012-07-02,0.5291214227377303
2012-07-03,0.5368353937660966
2012-07-05,0.526273575243903
2012-07-06,0.517762594245664
2012-07-09,0.506224590473438
2012-07-10,0.500039589632661
2012-07-11,0.4924870028741875
2012-07-12,0.5005571911380357
2012-07-13,0.488378144474136
2012-07-16,0.4772083280916208
2012-07-17,0.470854013044383
2012-07-18,0.5206724843891791
2012-07-19,0.5179037207821546
2012-07-20,0.5057678993372355
2012-07-23,0.5097914750169916
2012-07-24,0.5213266691816179
2012-07-25,0.5092241746028954
2012-07-26,0.4974217196705428
2012-07-27,0.48516864449385017
2012-07-30,0.47340412165506124
2012-07-31,0.4634443422893411
2012-08-01,0.4592628737444384
2012-08-02,0.46411001799142415
2012-08-03,0.4530663249459179
2012-08-06,0.4425210910227896
2012-08-07,0.43265233663994
2012-08-08,0.42267769423048573
2012-08-09,0.44137769540383437
2012-08-10,0.4308830685928608
2012-08-13,0.4229820038725052
2012-08-14,0.41306674375940755
2012-08-15,0.4035574977620909
2012-08-16,0.4103081563898042
2012-08-17,0.4014017712965403
2012-08-20,0.3986028233718371
2012-08-21,0.39301450507583047
2012-08-22,0.3932072659552466
2012-08-23,0.4259587205352181
2012-08-24,0.41639950720431934
2012-08-27,0.407408381357085
2012-08-28,0.4382382954512305
2012-08-29,0.4303504715926312
2012-08-30,0.42134732893421795
2012-08-31,0.4121265917166715
2012-09-04,0.4053272322457498
2012-09-05,0.4028087789510055
2012-09-06,0.39998253761883157
2012-09-07,0.3911635611863662
2012-09-10,0.3828705875357887
2012-09-11,0.3773929458800204
2012-09-12,0.37194581702178076
2012-09-13,0.36441723010856664
2012-09-14,0.3667895303849335
2012-09-17,0.3592082293043967
2012-09-18,0.3761116834133181
2012-09-19,0.3786232861301587
2012-09-20,0.38534412257098205
2012-09-21,0.3789566228475233
2012-09-24,0.3707237008878715
2012-09-25,0.3665847345430521
2012-09-26,0.35981738868487173
2012-09-27,0.35226856402466566
2012-09-28,0.34634232776257656
2012-10-01,0.3454762330465006
2012-10-02,0.34389112404945843
2012-10-03,0.34566914933213233
2012-10-04,0.3383724616454477
2012-10-05,0.3323631044505392
2012-10-08,0.3321140159643974
2012-10-09,0.342633923014053
2012-10-10,0.3361218529045679
2012-10-11,0.33160684251082634
2012-10-12,0.32929939993871843
2012-10-15,0.3229610397555717
2012-10-16,0.3209141212224853
2012-10-17,0.31687486047334207
2012-10-18,0.31048447497419257
2012-10-19,0.3183831521924488
2012-10-22,0.31316855589282905
2012-10-23,0.3068867973699749
2012-10-24,0.3047341582428856
2012-10-25,0.3505830343870051
2012-10-26,0.3430095835395857
2012-10-31,0.3357268890035471
2012-11-01,0.32898135691859504
2012-11-02,0.3221436766413397
2012-11-05,0.3158751044321157
2012-11-06,0.3143582262324306
2012-11-07,0.3113806872623927
2012-11-08,0.31307226130719407
2012-11-09,0.3099919902191023
2012-11-12,0.3045884147501346
2012-11-13,0.3011853940681719
2012-11-14,0.4186844496754089
2012-11-15,0.410223760404002
2012-11-16,0.40801669818770897
2012-11-19,0.4013230060686778
2012-11-20,0.39302014757515935
2012-11-21,0.3841358665888933
2012-11-23,0.37627004132670466
2012-11-26,0.36830390929231255
2012-11-27,0.36016389769103735
2012-11-28,0.3541687733270679
2012-11-29,0.3466167439694741
2012-11-30,0.33990190643772505
2012-12-03,0.37594038889164333
2012-12-04,0.3682388344539452
2012-12-05,0.3601896100666981
2012-12-06,0.3579337553235235
2012-12-07,0.35058375318887786
2012-12-10,0.34306166792575354
2012-12-11,0.35052922788264035
2012-12-12,0.3431491430850441
2012-12-13,0.35169358652099414
2012-12-14,0.3452228827873379
2012-12-17,0.337835486590737
2012-12-18,0.33491965066266266
2012-12-19,0.3319555837759022
2012-12-20,0.32555171202130084
2012-12-21,0.3202810509536897
2012-12-24,0.31519442000136993
2012-12-26,0.3129107514931374
2012-12-27,0.30821451620584
2012-12-28,0.3033380450916106
2012-12-31,0.3041908637681283
2013-01-02,0.304248144119237
2013-01-03,0.3036814930152972
2013-01-04,0.3043526954045257
2013-01-07,0.2983809169501294
2013-01-08,0.29263672496800536
2013-01-09,0.28778022239201917
2013-01-10,0.2838946586323878
2013-01-11,0.27875943176868473
2013-01-14,0.2740535976775346
2013-01-15,0.2706732539428305
2013-01-16,0.26929983215739295
2013-01-17,0.26624242637115525
2013-01-18,0.27149464967103865
2013-01-22,0.2730475343232383
2013-01-23,0.2783563155381965
2013-01-24,0.2741856101256957
2013-01-25,0.2715192457267072
2013-01-28,0.2768109542630132
2013-01-29,0.28482446173037873
2013-01-30,0.280543382741422
2013-01-31,0.2755296034911675
2013-02-01,0.2715925565990349
2013-02-04,0.26687904226446857
2013-02-05,0.26247595089836323
2013-02-06,0.269249249581127
2013-02-07,0.26993684594734374
2013-02-08,0.2752690930707623
2013-02-11,0.2705249962572775
2013-02-12,0.2721442125050614
2013-02-13,0.27010917126228795
2013-02-14,0.3140476804563282
2013-02-15,0.3091401352137894
2013-02-19,0.3066396549698033
2013-02-20,0.3378097884905054
2013-02-21,0.3415166373692503
2013-02-22,0.33541557924461407
2013-02-25,0.33070052010845097
2013-02-26,0.32613240501366925
2013-02-27,0.3237650926211781
2013-02-28,0.31710778798383366
2013-03-01,0.31991773255010425
2013-03-04,0.33210779394648354
2013-03-05,0.32626979939920886
2013-03-06,0.32413447764778125
2013-03-07,0.31882683450424937
2013-03-08,0.315251339727526
2013-03-11,0.3089043405327934
2013-03-12,0.307865893531583
2013-03-13,0.3045353772552542
2013-03-14,0.2993535715504327
2013-03-15,0.3038760642103948
2013-03-18,0.2998314246372451
2013-03-19,0.29589337471460897
2013-03-20,0.297102091544304
2013-03-21,0.29776857523922834
2013-03-22,0.29410022577345973
2013-03-25,0.3085184772424498
2013-03-26,0.30382252911856295
2013-03-27,0.29790627787947005
2013-03-28,0.2929797296742558
2013-04-01,0.2961406780568992
2013-04-02,0.47774512744768005
2013-04-03,0.4804138853114052
2013-04-04,0.46941019077135515
2013-04-05,0.4713861003466267
2013-04-08,0.46589224977455895
2013-04-09,0.4563344247369466
2013-04-10,0.44943546589026556
2013-04-11,0.44042405247670113
2013-04-12,0.43041593325526417
2013-04-15,0.45315314100202375
2013-04-16,0.4598480518606119
2013-04-17,0.4592954656863053
2013-04-18,0.46190336262036463
2013-04-19,0.45097856401385644
2013-04-22,0.4416062975094445
2013-04-23,0.47535073366936126
2013-04-24,0.46876870714671215
2013-04-25,0.4600733098105127
2013-04-26,0.45342835641366763
2013-04-29,0.4428470747334795
2013-04-30,0.43286819841609986
2013-05-01,0.43007926757750137
2013-05-02,0.42680845539890605
2013-05-03,0.42016838624532427
2013-05-06,0.410476435864472
2013-05-07,0.4009445353162953
2013-05-08,0.3968580612763208
2013-05-09,0.45507108675458613
2013-05-10,0.44675259462033345
2013-05-13,0.44021598880549534
2013-05-14,0.43160816396356544
2013-05-15,0.42838599977123437
2013-05-16,0.42526254055583124
2013-05-17,0.41597426651176395
2013-05-20,0.40863801585266146
2013-05-21,0.40316612357687
2013-05-22,0.3939012749408156
2013-05-23,0.38641213024438037
2013-05-24,0.38062227102469975
2013-05-28,0.37547083881441445
2013-05-29,0.3991866510794167
2013-05-30,0.3900189226178648
2013-05-31,0.38181283687167983
2013-06-03,0.3765709988833447
2013-06-04,0.36947258030874225
2013-06-05,0.3854456039443179
2013-06-06,0.37714720468273394
2013-06-07,0.3820619091194515
2013-06-10,0.3741450093212524
2013-06-11,0.3661821284552265
2013-06-12,0.3749311088720167
2013-06-13,0.3732262225514172
2013-06-14,0.365207604521045
2013-06-17,0.35721664014992355
2013-06-18,0.34978810785960124
2013-06-19,0.34879566797768574
2013-06-20,0.34799825171974647
2013-06-21,0.34199920526223454
2013-06-24,0.40789893159948337
2013-06-25,0.40842520490292955
2013-06-26,0.399985120723259
2013-06-27,0.3919666092921692
2013-06-28,0.3830323683450264
2013-07-01,0.38066639567999694
2013-07-02,0.3821594154276458
2013-07-03,0.3989014615165003
2013-07-05,0.3949020506404088
2013-07-08,0.3858790836518611
2013-07-09,0.37845682395750246
2013-07-10,0.39906716276837406
2013-07-11,0.3902773183263408
2013-07-12,0.3840909267348032
2013-07-15,0.3757324654591349
2013-07-16,0.36898499969510956
2013-07-17,0.36656235813296484
2013-07-18,0.36410003240867744
2013-07-19,0.361055238433124
2013-07-22,0.35322074910741014
2013-07-23,0.34564957456938955
2013-07-24,0.3399665865934475
2013-07-25,0.3390161252801996
2013-07-26,0.33413297532569275
2013-07-29,0.3488206650988442
2013-07-30,0.34243219533215624
2013-07-31,0.3351560526083335
2013-08-01,0.33690938188183484
2013-08-02,0.33043328645885545
2013-08-05,0.3273492116990661
2013-08-06,0.3558027217433841
2013-08-07,0.3481028744494937
2013-08-08,0.34069955914265576
2013-08-09,0.34999448795659627
2013-08-12,0.3454568661931616
2013-08-13,0.4734999286166789
2013-08-14,0.477115536950957
2013-08-15,0.46829989237666925
2013-08-16,0.4579697575168038
2013-08-19,0.4754043007798731
2013-08-20,0.4638664027497572
2013-08-21,0.4542834295899422
2013-08-22,0.44884704298903433
2013-08-23,0.43906105179120586
2013-08-26,0.428876029640268
2013-08-27,0.496068617431097
2013-08-28,0.4838568486649744
2013-08-29,0.4749874259388347
2013-08-30,0.46351257847009936
2013-09-03,0.4524397104587527
2013-09-04,0.44408997466729644
2013-09-05,0.4336876036964857
2013-09-06,0.4310801456805915
2013-09-09,0.45825346348936635
2013-09-10,0.45414120491318555
2013-09-11,0.4451984999974731
2013-09-12,0.4375027903911014
2013-09-13,0.4279626591187601
2013-09-16,0.42217405320554696
2013-09-17,0.4125277605204285
2013-09-18,0.4029291903051949
2013-09-19,0.39382075364307556
2013-09-20,0.385903866267235
2013-09-23,0.37716424273782906
2013-09-24,0.3706303932491236
2013-09-25,0.36241355438228307
2013-09-26,0.3548455697905781
2013-09-27,0.3570230110230992
2013-09-30,0.34923740521313007
2013-10-01,0.345701406997426
2013-10-02,0.338309115455082
2013-10-03,0.33201376658205
2013-10-04,0.32932610646591626
2013-10-07,0.32823695769976907
2013-10-08,0.3410855880860404
2013-10-09,0.33383788101412337
2013-10-10,0.3275374940369423
2013-10-11,0.3213879879522568
2013-10-14,0.3194130078753838
2013-10-15,0.31336487614281217
2013-10-16,0.3088732167087331
2013-10-17,0.3042562196570516
2013-10-18,0.2988193427474199
2013-10-21,0.2987487907925319
2013-10-22,0.29995347839290015
2013-10-23,0.2942880303376269
2013-10-24,0.29389399517513115
2013-10-25,0.2882995941724511
2013-10-28,0.2844167400136638
2013-10-29,0.2796300305761168
2013-10-30,0.27473265550349124
2013-10-31,0.2703831814296148
2013-11-01,0.2667625438475199
2013-11-04,0.2688477613817902
2013-11-05,0.26417799681275506
2013-11-06,0.27700233861828677
2013-11-07,0.2740933184154623
2013-11-08,0.2696853232936491
2013-11-11,0.2684593779326772
2013-11-12,0.2679858138036415
2013-11-13,0.268701497576772
2013-11-14,0.2642577786934568
2013-11-15,0.26008161180675576
2013-11-18,0.25574196761579826
2013-11-19,0.25531761161345684
2013-11-20,0.25219387542127186
2013-11-21,0.24930423101102797
2013-11-22,0.24861830986474026
2013-11-25,0.24793196486133046
2013-11-26,0.24489750999142476
2013-11-27,0.24204174020197425
2013-11-29,0.24480704401630277
2013-12-02,0.24106944227753133
2013-12-03,0.2810448355689889
2013-12-04,0.28499892631376705
2013-12-05,0.2807527332012994
2013-12-06,0.2764177143382819
2013-12-09,0.27531678481342176
2013-12-10,0.2709422757710579
2013-12-11,0.32004066929063874
2013-12-12,0.3160263280171448
2013-12-13,0.3098480692210297
2013-12-16,0.3121493008161319
2013-12-17,0.34576427345808874
2013-12-18,0.33859115877411805
2013-12-19,0.3327403636470935
2013-12-20,0.3257864803824738
2013-12-23,0.31906228608220055
2013-12-24,0.31318758596087426
2013-12-26,0.30691336041299994
2013-12-27,0.33168305534048614
2013-12-30,0.32496959365454486
2013-12-31,0.3189434758699416
