,"Southwest Airlines Co - GJR-GARCH Volatility"
2009-10-21,0.4894287899173893
2009-10-22,0.4693048770255856
2009-10-23,0.4536363596538531
2009-10-26,0.43501130881851796
2009-10-27,0.4264688532589455
2009-10-28,0.4205824061940775
2009-10-29,0.403637699924078
2009-10-30,0.3900711904255427
2009-11-02,0.38126470174932275
2009-11-03,0.3668329489018128
2009-11-04,0.35702382273456207
2009-11-05,0.350133962362979
2009-11-06,0.35617259411695334
2009-11-09,0.3760067111103205
2009-11-10,0.3675934509753948
2009-11-11,0.3939313102559887
2009-11-12,0.43572164004097846
2009-11-13,0.4194750018773467
2009-11-16,0.4070017331658429
2009-11-17,0.4025954217325379
2009-11-18,0.39005720349712814
2009-11-19,0.3864926954031603
2009-11-20,0.3731389435585624
2009-11-23,0.362820932692699
2009-11-24,0.36860873890888696
2009-11-25,0.35983188574666364
2009-11-27,0.352623027041627
2009-11-30,0.3486063975316575
2009-12-01,0.3405834135714774
2009-12-02,0.3296705337151017
2009-12-03,0.3207413574829414
2009-12-04,0.39339823487148495
2009-12-07,0.38398829982175237
2009-12-08,0.369315606493958
2009-12-09,0.3581531024575943
2009-12-10,0.3453180933574144
2009-12-11,0.3955045309474975
2009-12-14,0.3800556438207437
2009-12-15,0.3737090113979057
2009-12-16,0.38436353573147386
2009-12-17,0.37061438072476355
2009-12-18,0.3576145768841086
2009-12-21,0.3453884717242311
2009-12-22,0.33589682165808
2009-12-23,0.3278613957147135
2009-12-24,0.31838279601762404
2009-12-28,0.31172841063977474
2009-12-29,0.3024029166526011
2009-12-30,0.2945397188835489
2009-12-31,0.28676343909222457
2010-01-04,0.30234070251952516
2010-01-05,0.3391591113327195
2010-01-06,0.3639817995449773
2010-01-07,0.35409996215758066
2010-01-08,0.361820884969345
2010-01-11,0.35075072687023756
2010-01-12,0.3437433251715588
2010-01-13,0.336950181480883
2010-01-14,0.32716679049072206
2010-01-15,0.3273472486519476
2010-01-19,0.31676000315696423
2010-01-20,0.3070287823641295
2010-01-21,0.314537700760974
2010-01-22,0.304854827745929
2010-01-25,0.33854400659293915
2010-01-26,0.3376065591779875
2010-01-27,0.34134761988330903
2010-01-28,0.33013240434710434
2010-01-29,0.32410469974994194
2010-02-01,0.32129349013013014
2010-02-02,0.31123850147435167
2010-02-03,0.30395255616625433
2010-02-04,0.3596116355180961
2010-02-05,0.355064553567376
2010-02-08,0.3429040682173368
2010-02-09,0.35065055938925865
2010-02-10,0.34192650789314355
2010-02-11,0.3438666479901766
2010-02-12,0.3349578337641919
2010-02-16,0.3421362675893919
2010-02-17,0.3373456927248368
2010-02-18,0.32842941159402883
2010-02-19,0.31773508588130456
2010-02-22,0.30836970084624077
2010-02-23,0.30207766153755894
2010-02-24,0.2935387524671998
2010-02-25,0.2855120158592279
2010-02-26,0.2809107089450312
2010-03-01,0.27595785330372463
2010-03-02,0.27113250487538376
2010-03-03,0.2669881750190446
2010-03-04,0.2614309270151487
2010-03-05,0.2568591030117484
2010-03-08,0.2576527989368639
2010-03-09,0.2548677821930422
2010-03-10,0.2526232792123481
2010-03-11,0.24800472898717071
2010-03-12,0.24716807560848147
2010-03-15,0.2429808510973653
2010-03-16,0.24347614092555353
2010-03-17,0.24705212567391524
2010-03-18,0.24298899234327465
2010-03-19,0.2597281494178096
2010-03-22,0.25629411386139944
2010-03-23,0.25260567214534196
2010-03-24,0.24824405974766045
2010-03-25,0.2446059230681056
2010-03-26,0.2407708121845337
2010-03-29,0.23940273682646154
2010-03-30,0.23865901114351412
2010-03-31,0.23748757188535152
2010-04-01,0.23420806903264457
2010-04-05,0.23204013101185753
2010-04-06,0.24028955782555347
2010-04-07,0.24394568575812117
2010-04-08,0.24133100173827646
2010-04-09,0.24092869816607568
2010-04-12,0.23762054456633167
2010-04-13,0.2343210182634072
2010-04-14,0.23459584906813674
2010-04-15,0.23176063859076673
2010-04-16,0.23735871839896674
2010-04-19,0.2508388247460907
2010-04-20,0.2463579395919685
2010-04-21,0.24995464948666185
2010-04-22,0.25147495302713546
2010-04-23,0.27699410535244245
2010-04-26,0.30860917031092905
2010-04-27,0.3361554390456891
2010-04-28,0.32510154967332894
2010-04-29,0.3181217710248703
2010-04-30,0.32232342887230525
2010-05-03,0.3168187494451678
2010-05-04,0.3440116102691884
2010-05-05,0.3321889745310642
2010-05-06,0.37050070931106194
2010-05-07,0.3655629291927725
2010-05-10,0.3822549520934948
2010-05-11,0.3699613914991672
2010-05-12,0.36329625431595086
2010-05-13,0.36423763396991254
2010-05-14,0.35383929063912617
2010-05-17,0.34245802487312227
2010-05-18,0.3463980213569356
2010-05-19,0.3671846075205223
2010-05-20,0.44362947512535733
2010-05-21,0.43028921669035586
2010-05-24,0.4133547493376603
2010-05-25,0.4057944962662752
2010-05-26,0.3914705138321404
2010-05-27,0.3869090451255954
2010-05-28,0.3813222668557398
2010-06-01,0.38087225417454607
2010-06-02,0.38309933750921576
2010-06-03,0.3685039201962444
2010-06-04,0.43511200764860536
2010-06-07,0.4458192956793145
2010-06-08,0.4318379987912134
2010-06-09,0.41453805470668187
2010-06-10,0.40201431914796265
2010-06-11,0.38615307327535286
2010-06-14,0.371565975837401
2010-06-15,0.36750154285390424
2010-06-16,0.37111727203136213
2010-06-17,0.3652461400206715
2010-06-18,0.35495193702809963
2010-06-21,0.34330277656902225
2010-06-22,0.36131652771496625
2010-06-23,0.3484797262395619
2010-06-24,0.34381963294727663
2010-06-25,0.33244679995451903
2010-06-28,0.3217214882472105
2010-06-29,0.38784086788269234
2010-06-30,0.37290127916112054
2010-07-01,0.36354654062444325
2010-07-02,0.36885654772553517
2010-07-06,0.36014427109146135
2010-07-07,0.40018015992800043
2010-07-08,0.3865863789633566
2010-07-09,0.37452916521947927
2010-07-12,0.36849981709629115
2010-07-13,0.36103750996260764
2010-07-14,0.348406717501256
2010-07-15,0.33647052055120674
2010-07-16,0.34643162961831303
2010-07-19,0.35432626998290717
2010-07-20,0.34200738413081083
2010-07-21,0.333501233580927
2010-07-22,0.3352355929790272
2010-07-23,0.32605875912172644
2010-07-26,0.32303449475249546
2010-07-27,0.31419809929406006
2010-07-28,0.3045537883527309
2010-07-29,0.2956347408543184
2010-07-30,0.2876153306066977
2010-08-02,0.28882099854408094
2010-08-03,0.2995896493539121
2010-08-04,0.29187582633716
2010-08-05,0.28663502158668613
2010-08-06,0.28319997457627005
2010-08-09,0.28082542833582574
2010-08-10,0.2932234315330206
2010-08-11,0.3549372051504322
2010-08-12,0.34229112871939876
2010-08-13,0.33084976590591686
2010-08-16,0.3211372136641906
2010-08-17,0.3143950991984449
2010-08-18,0.3049335534177897
2010-08-19,0.3349732938608689
2010-08-20,0.3244214647645868
2010-08-23,0.330618783495433
2010-08-24,0.32019515923886177
2010-08-25,0.311884957636626
2010-08-26,0.3078580354644004
2010-08-27,0.31294872103908655
2010-08-30,0.3106813557328473
2010-08-31,0.3018449906823037
2010-09-01,0.3214545118675424
2010-09-02,0.31136429853147907
2010-09-03,0.3021461434471736
2010-09-07,0.29932440127727644
2010-09-08,0.291507837287439
2010-09-09,0.2839504421549648
2010-09-10,0.276902476695316
2010-09-13,0.2708167313885906
2010-09-14,0.26466275446310916
2010-09-15,0.27258933728229356
2010-09-16,0.26947747438329606
2010-09-17,0.2686097608055225
2010-09-20,0.2787276089661733
2010-09-21,0.2718926928036132
2010-09-22,0.2678410551054487
2010-09-23,0.2775563164476716
2010-09-24,0.2931747417496944
2010-09-27,0.3969787858311827
2010-09-28,0.3839072091013661
2010-09-29,0.369763191245424
2010-09-30,0.3593278224685642
2010-10-01,0.3503064738197112
2010-10-04,0.34148653033465315
2010-10-05,0.3337368658089783
2010-10-06,0.3242445077406863
2010-10-07,0.3147722776865841
2010-10-08,0.3077934443746325
2010-10-11,0.3074576634270156
2010-10-12,0.300153110928406
2010-10-13,0.2916785202924617
2010-10-14,0.28730254297517105
2010-10-15,0.28069213954081434
2010-10-18,0.2742401064760587
2010-10-19,0.29984083777897896
2010-10-20,0.31514392711902284
2010-10-21,0.3258563210987321
2010-10-22,0.32064073540334825
2010-10-25,0.3109689675835838
2010-10-26,0.3016488587745692
2010-10-27,0.29655981319120095
2010-10-28,0.2882630111547439
2010-10-29,0.2806230019082542
2010-11-01,0.2748473801949002
2010-11-02,0.27284414012399094
2010-11-03,0.2665531721814618
2010-11-04,0.26243970507528014
2010-11-05,0.25757889587464267
2010-11-08,0.25300325294351456
2010-11-09,0.27714513093323506
2010-11-10,0.28541482232007503
2010-11-11,0.27800301868864663
2010-11-12,0.27575980417747614
2010-11-15,0.2698202201466747
2010-11-16,0.276323113039789
2010-11-17,0.26966144774513096
2010-11-18,0.2706422960292792
2010-11-19,0.2644499574588735
2010-11-22,0.25932260988968936
2010-11-23,0.2680272799548583
2010-11-24,0.2740982371340611
2010-11-26,0.28081192282380035
2010-11-29,0.27381680883393555
2010-11-30,0.2820671792321822
2010-12-01,0.2760429488322424
2010-12-02,0.27495046317473265
2010-12-03,0.2702619928883823
2010-12-06,0.27491004128623603
2010-12-07,0.2692820053401267
2010-12-08,0.26844229324009283
2010-12-09,0.26253057421946113
2010-12-10,0.25733874795685163
2010-12-13,0.2534815448903529
2010-12-14,0.24895748311709776
2010-12-15,0.2705974124044796
2010-12-16,0.2646108569201196
2010-12-17,0.2695314267390725
2010-12-20,0.2634329022730456
2010-12-21,0.26101804075580676
2010-12-22,0.2556577047538368
2010-12-23,0.2579208925232696
2010-12-27,0.253124242221088
2010-12-28,0.24943716804037042
2010-12-29,0.24517004384712254
2010-12-30,0.24389041309571804
2010-12-31,0.24000969730408814
2011-01-03,0.24533619219348782
2011-01-04,0.2421331873164024
2011-01-05,0.2384302464034293
2011-01-06,0.24244209287992874
2011-01-07,0.24090521538563672
2011-01-10,0.23729309724473654
2011-01-11,0.25144844640601777
2011-01-12,0.2479277467327931
2011-01-13,0.24527255125676006
2011-01-14,0.24417377254733974
2011-01-18,0.24860077393282587
2011-01-19,0.26433796549114924
2011-01-20,0.25919751387696605
2011-01-21,0.26978524125681896
2011-01-24,0.2682464456428081
2011-01-25,0.28353750862981075
2011-01-26,0.27680408089477293
2011-01-27,0.27021159042498527
2011-01-28,0.3574911327571636
2011-01-31,0.34647159883603734
2011-02-01,0.33443150150666134
2011-02-02,0.34691233647709907
2011-02-03,0.33631088117989877
2011-02-04,0.32521001276098493
2011-02-07,0.32561556658120633
2011-02-08,0.3181209788743899
2011-02-09,0.3091305568849511
2011-02-10,0.30004726427681355
2011-02-11,0.29226396014561906
2011-02-14,0.29681399023630944
2011-02-15,0.29250399381888786
2011-02-16,0.28453969354028624
2011-02-17,0.27904508667955435
2011-02-18,0.27277232044325905
2011-02-22,0.398535171346269
2011-02-23,0.39216682521600427
2011-02-24,0.3774468285732442
2011-02-25,0.3633224732933541
2011-02-28,0.3502571575285793
2011-03-01,0.34181542387668823
2011-03-02,0.3361727181078203
2011-03-03,0.33031299701949357
2011-03-04,0.3195011211247935
2011-03-07,0.3097404507002597
2011-03-08,0.38514889847953615
2011-03-09,0.39865131079679145
2011-03-10,0.38632447087907856
2011-03-11,0.37592805481900393
2011-03-14,0.3857606340724777
2011-03-15,0.37106301351657245
2011-03-16,0.3893519415644412
2011-03-17,0.38172313107801054
2011-03-18,0.3796309813489937
2011-03-21,0.36589373539321496
2011-03-22,0.3526329247248476
2011-03-23,0.34120521860018493
2011-03-24,0.3310610251902208
2011-03-25,0.3222656860418124
2011-03-28,0.31477511972835465
2011-03-29,0.3064728229386743
2011-03-30,0.3075319944330996
2011-03-31,0.3075281840742406
2011-04-01,0.29856830776222715
2011-04-04,0.3031877240258913
2011-04-05,0.31439097124440457
2011-04-06,0.30550312011499986
2011-04-07,0.3337486826940295
2011-04-08,0.3271100567087475
2011-04-11,0.3177439289742607
2011-04-12,0.30827223423461286
2011-04-13,0.3017482560015882
2011-04-14,0.3007004323242652
2011-04-15,0.2922083838632971
2011-04-18,0.2865566331460502
2011-04-19,0.27910694079510096
2011-04-20,0.27275749228939616
2011-04-21,0.30401688571525104
2011-04-25,0.30074266674351346
2011-04-26,0.2961194461699535
2011-04-27,0.2889770053135716
2011-04-28,0.2814972816920263
2011-04-29,0.2756903436829081
2011-05-02,0.2763058305573735
2011-05-03,0.2714903799400635
2011-05-04,0.26675390006520994
2011-05-05,0.27161060288582256
2011-05-06,0.27100895483359955
2011-05-09,0.2691091971672466
2011-05-10,0.2644680147012111
2011-05-11,0.259005621560614
2011-05-12,0.2537851272237993
2011-05-13,0.25085379327409024
2011-05-16,0.24707874696136856
2011-05-17,0.2438681455213042
2011-05-18,0.24036563148669984
2011-05-19,0.23932198728909135
2011-05-20,0.24220717330417776
2011-05-23,0.24500671419371348
2011-05-24,0.252153853034214
2011-05-25,0.25404212564061107
2011-05-26,0.2502228838455828
2011-05-27,0.24601338987949414
2011-05-31,0.24192895816747528
2011-06-01,0.26140263426369675
2011-06-02,0.25614230497908774
2011-06-03,0.25120188613941574
2011-06-06,0.288715448841935
2011-06-07,0.282855712334045
2011-06-08,0.30140126741604784
2011-06-09,0.29305618505672254
2011-06-10,0.2907952042245539
2011-06-13,0.2829535177374546
2011-06-14,0.2798908037074459
2011-06-15,0.31323348671558093
2011-06-16,0.30364958488362864
2011-06-17,0.299316066391365
2011-06-20,0.2923626692996218
2011-06-21,0.2866108874414927
2011-06-22,0.28683302947882416
2011-06-23,0.3020125017279914
2011-06-24,0.29417977360790803
2011-06-27,0.2862067231914723
2011-06-28,0.2789651978294067
2011-06-29,0.27267992005279745
2011-06-30,0.26644211153644615
2011-07-01,0.2681667227677588
2011-07-05,0.28589860860102134
2011-07-06,0.2789835801619873
2011-07-07,0.2759295888446906
2011-07-08,0.28902696898386493
2011-07-11,0.32332861549822656
2011-07-12,0.31916802471425615
2011-07-13,0.30945772312223846
2011-07-14,0.3067937880727053
2011-07-15,0.29804662252741604
2011-07-18,0.31707448904003616
2011-07-19,0.30948223341574876
2011-07-20,0.3035266927306394
2011-07-21,0.29484320511078427
2011-07-22,0.28781183227935575
2011-07-25,0.29480760505794285
2011-07-26,0.29319137367937687
2011-07-27,0.30036666392927164
2011-07-28,0.3024746991072146
2011-07-29,0.2991838558478716
2011-08-01,0.3176333527827328
2011-08-02,0.3572026366084103
2011-08-03,0.3560491454841593
2011-08-04,0.5747635165874744
2011-08-05,0.5920255062072917
2011-08-08,0.6162937027099985
2011-08-09,0.6044434365596172
2011-08-10,0.6006702756088402
2011-08-11,0.5743253468200755
2011-08-12,0.5475796380436365
2011-08-15,0.5276737514790745
2011-08-16,0.5038524784100997
2011-08-17,0.48278121131626495
2011-08-18,0.5367001844605609
2011-08-19,0.5216216904999255
2011-08-22,0.49877026695664206
2011-08-23,0.4815082616113663
2011-08-24,0.4676186792676272
2011-08-25,0.45115644603618377
2011-08-26,0.4332288148311467
2011-08-29,0.4557817530353755
2011-08-30,0.4445741449972097
2011-08-31,0.42697288766384217
2011-09-01,0.42585603482867307
2011-09-02,0.4238262908315151
2011-09-06,0.4243254467976202
2011-09-07,0.4233039248577788
2011-09-08,0.4294150914907393
2011-09-09,0.4141738200321213
2011-09-12,0.4028491285828977
2011-09-13,0.4122241084652862
2011-09-14,0.402651564507081
2011-09-15,0.3885993926912393
2011-09-16,0.39876292957094195
2011-09-19,0.42254481040476644
2011-09-20,0.4200002099999475
2011-09-21,0.42010741626398357
2011-09-22,0.43887083156664675
2011-09-23,0.44355943006546483
2011-09-26,0.4436619091154886
2011-09-27,0.43894664823871254
2011-09-28,0.42059942225352615
2011-09-29,0.4052996580309438
2011-09-30,0.5382399316290087
2011-10-03,0.697057214294494
2011-10-04,0.6663280003121587
2011-10-05,0.6347907844321623
2011-10-06,0.6170545972602425
2011-10-07,0.5987991883762035
2011-10-10,0.5826679671991588
2011-10-11,0.5602509437743055
2011-10-12,0.5391021201961648
2011-10-13,0.5259464269295876
2011-10-14,0.5020933937028051
2011-10-17,0.4797211927776383
2011-10-18,0.4656538151889234
2011-10-19,0.45045940549621116
2011-10-20,0.45509215682101134
2011-10-21,0.4561017952168134
2011-10-24,0.44224364642129116
2011-10-25,0.46888018768124556
2011-10-26,0.451904414229381
2011-10-27,0.44069089166897923
2011-10-28,0.4243387198924934
2011-10-31,0.43009558565509604
2011-11-01,0.4160602216025945
2011-11-02,0.39929739443176937
2011-11-03,0.38590393156846686
2011-11-04,0.3728979002354398
2011-11-07,0.36544013572676987
2011-11-08,0.3526098416096749
2011-11-09,0.3894735369701002
2011-11-10,0.3763958963644529
2011-11-11,0.36451053811927026
2011-11-14,0.3514271861993605
2011-11-15,0.339056113939861
2011-11-16,0.34154895520261813
2011-11-17,0.3754305336543633
2011-11-18,0.36155842681370326
2011-11-21,0.35260644690646253
2011-11-22,0.3444786861331191
2011-11-23,0.37554834948379145
2011-11-25,0.36417864846802867
2011-11-28,0.38536305427479683
2011-11-29,0.37143305668720444
2011-11-30,0.4015334621174181
2011-12-01,0.38697677604734887
2011-12-02,0.37341225957378527
2011-12-05,0.3672272931033313
2011-12-06,0.35488991701653066
2011-12-07,0.34260446582028087
2011-12-08,0.3833173666819702
2011-12-09,0.3747659989913706
2011-12-12,0.3607819906813532
2011-12-13,0.3874837952740734
2011-12-14,0.3725911689774732
2011-12-15,0.372261304999593
2011-12-16,0.37550389185732813
2011-12-19,0.44112695315521133
2011-12-20,0.4285481508535534
2011-12-21,0.41659024904575
2011-12-22,0.39989325275628246
2011-12-23,0.3904773678460764
2011-12-27,0.37787728007912835
2011-12-28,0.3698874109779894
2011-12-29,0.364511609691653
2011-12-30,0.3520147332143926
2012-01-03,0.35216585865185734
2012-01-04,0.3476650595041153
2012-01-05,0.33562914533752874
2012-01-06,0.3301293891794549
2012-01-09,0.32045307987285754
2012-01-10,0.31365328118800223
2012-01-11,0.3106717843641421
2012-01-12,0.3031220546248656
2012-01-13,0.30404498417175047
2012-01-17,0.2975044140849006
2012-01-18,0.2906250863225678
2012-01-19,0.3003281525265322
2012-01-20,0.2938769313845508
2012-01-23,0.2936980020361051
2012-01-24,0.29374265880188394
2012-01-25,0.31139145074969543
2012-01-26,0.31040054059231276
2012-01-27,0.312370505009676
2012-01-30,0.3305631758075906
2012-01-31,0.3272212425867245
2012-02-01,0.3212736067590987
2012-02-02,0.311102123425733
2012-02-03,0.3168851590087488
2012-02-06,0.34351235610964564
2012-02-07,0.33702032579653113
2012-02-08,0.3257122533771182
2012-02-09,0.31928564640459495
2012-02-10,0.3211150840430888
2012-02-13,0.3128152234147181
2012-02-14,0.3113221694643669
2012-02-15,0.3037230225057034
2012-02-16,0.29561560378302093
2012-02-17,0.3008136306752073
2012-02-21,0.34683718139784264
2012-02-22,0.3379577961817126
2012-02-23,0.33831972984146225
2012-02-24,0.3458929591651151
2012-02-27,0.33802899875602394
2012-02-28,0.3304390061720922
2012-02-29,0.31974900156216285
2012-03-01,0.31521736500389697
2012-03-02,0.30691282671142955
2012-03-05,0.3250030141398692
2012-03-06,0.3258555090833973
2012-03-07,0.32251616889700274
2012-03-08,0.31225758213372495
2012-03-09,0.3029787378678577
2012-03-12,0.3198101536849635
2012-03-13,0.3139376084511061
2012-03-14,0.3371880745222168
2012-03-15,0.343035810375535
2012-03-16,0.34275815964029216
2012-03-19,0.3333439898963232
2012-03-20,0.32250679248660796
2012-03-21,0.3152850310433402
2012-03-22,0.3164282819218282
2012-03-23,0.3070116277928248
2012-03-26,0.30174266055697196
2012-03-27,0.302793327535466
2012-03-28,0.2985712196444929
2012-03-29,0.2905320753376467
2012-03-30,0.30014400143930914
2012-04-02,0.2916797730388585
2012-04-03,0.28640150767759587
2012-04-04,0.28810381878760305
2012-04-05,0.2839980514017658
2012-04-09,0.2825438542952226
2012-04-10,0.3411522229152259
2012-04-11,0.32990485355629434
2012-04-12,0.3284909806981008
2012-04-13,0.34361475113853884
2012-04-16,0.33244482910702644
2012-04-17,0.3235491474258586
2012-04-18,0.3372099713828166
2012-04-19,0.3543718555416048
2012-04-20,0.4000106358585982
2012-04-23,0.3847747886751418
2012-04-24,0.37456068667173276
2012-04-25,0.36146048746716425
2012-04-26,0.35129037732337615
2012-04-27,0.34500857206741975
2012-04-30,0.33329518808407665
2012-05-01,0.32221317291507495
2012-05-02,0.3197896264734052
2012-05-03,0.31035296228649084
2012-05-04,0.3106115104113175
2012-05-07,0.30806211646354703
2012-05-08,0.298900416861536
2012-05-09,0.29391384451910396
2012-05-10,0.2928522309971362
2012-05-11,0.286742391703773
2012-05-14,0.2795012207486758
2012-05-15,0.27264734145045316
2012-05-16,0.2722325829139488
2012-05-17,0.2717550691339538
2012-05-18,0.29445812877215666
2012-05-21,0.2962929158788647
2012-05-22,0.2913719107944347
2012-05-23,0.2857316608288273
2012-05-24,0.31472283806549534
2012-05-25,0.30512175143702885
2012-05-29,0.3036887538253598
2012-05-30,0.29778228489955544
2012-05-31,0.2954225868142109
2012-06-01,0.2909773042695942
2012-06-04,0.34886101071916886
2012-06-05,0.33744988427913264
2012-06-06,0.3303016675707224
2012-06-07,0.32024607538578825
2012-06-08,0.3187846639975016
2012-06-11,0.3122523364204022
2012-06-12,0.3027611177149404
2012-06-13,0.3029380213839128
2012-06-14,0.29416165555694035
2012-06-15,0.32591737112341834
2012-06-18,0.3175202777776563
2012-06-19,0.31601612110776883
2012-06-20,0.3075392053056
2012-06-21,0.30372920373253537
2012-06-22,0.29487384421138474
2012-06-25,0.38883715100283306
2012-06-26,0.3761015995711797
2012-06-27,0.37525536904886514
2012-06-28,0.3620528419996175
2012-06-29,0.3489216829031982
2012-07-02,0.3382286214973535
2012-07-03,0.3272019119748539
2012-07-05,0.3251616951610383
2012-07-06,0.317623990907488
2012-07-09,0.3081886376880238
2012-07-10,0.32870973578523655
2012-07-11,0.3202422982680458
2012-07-12,0.3400319584980212
2012-07-13,0.33165570280035894
2012-07-16,0.320891858419624
2012-07-17,0.3111576050814121
2012-07-18,0.3019062635984885
2012-07-19,0.3304755718657583
2012-07-20,0.3615405139123415
2012-07-23,0.3598570266091799
2012-07-24,0.3481469948168446
2012-07-25,0.35580339458751653
2012-07-26,0.3525234987912153
2012-07-27,0.3499858117124178
2012-07-30,0.3499368102958018
2012-07-31,0.3379622700835109
2012-08-01,0.32658982715326573
2012-08-02,0.34535870222132814
2012-08-03,0.3405568868779488
2012-08-06,0.3322631956747542
2012-08-07,0.335793348951405
2012-08-08,0.32454898490058476
2012-08-09,0.31599957405034584
2012-08-10,0.30640608936507774
2012-08-13,0.29788635618302495
2012-08-14,0.2952161276082321
2012-08-15,0.28704881048351344
2012-08-16,0.2801143166637507
2012-08-17,0.2739839805536083
2012-08-20,0.289338023080272
2012-08-21,0.2817008690082443
2012-08-22,0.28557392528030284
2012-08-23,0.27835735664788885
2012-08-24,0.2763714435320697
2012-08-27,0.28129256157957677
2012-08-28,0.27926670478236393
2012-08-29,0.2774156433945281
2012-08-30,0.2719159553979869
2012-08-31,0.26587047372733963
2012-09-04,0.2654102831466784
2012-09-05,0.2741774760989677
2012-09-06,0.2711722817693578
2012-09-07,0.265147956431876
2012-09-10,0.2604339655267722
2012-09-11,0.2801840744938941
2012-09-12,0.28578175099190645
2012-09-13,0.28128481224552454
2012-09-14,0.2751434622156231
2012-09-17,0.2688219834760543
2012-09-18,0.2735599641760468
2012-09-19,0.2720469209529856
2012-09-20,0.274804925720046
2012-09-21,0.27466522896063855
2012-09-24,0.26875935630225045
2012-09-25,0.2643353915010247
2012-09-26,0.2603550929019826
2012-09-27,0.25613035118860866
2012-09-28,0.2595418925722782
2012-10-01,0.256493978876698
2012-10-02,0.2553955238448787
2012-10-03,0.25723717927235945
2012-10-04,0.25323930263685374
2012-10-05,0.25977869427649375
2012-10-08,0.26260653838014014
2012-10-09,0.2653127543108322
2012-10-10,0.259667404962579
2012-10-11,0.2568873075883665
2012-10-12,0.25657727958648247
2012-10-15,0.25223853710327454
2012-10-16,0.2476763081120195
2012-10-17,0.24485094322873252
2012-10-18,0.24111036394149465
2012-10-19,0.24462060338409763
2012-10-22,0.2424349727246463
2012-10-23,0.23988261879510986
2012-10-24,0.23758432524053433
2012-10-25,0.23622302512667984
2012-10-26,0.2392744407578879
2012-10-31,0.23775063406855512
2012-11-01,0.24938149570487383
2012-11-02,0.24527912671077418
2012-11-05,0.2412884986898464
2012-11-06,0.24096556517477763
2012-11-07,0.25081461201453153
2012-11-08,0.2539858255887521
2012-11-09,0.25861010653104805
2012-11-12,0.2534503264941673
2012-11-13,0.24981235437824129
2012-11-14,0.2927598415083599
2012-11-15,0.28637484596242035
2012-11-16,0.2808782326916773
2012-11-19,0.28079240374340614
2012-11-20,0.27377856672866124
2012-11-21,0.2707957473816751
2012-11-23,0.26923511658028565
2012-11-26,0.26336483136516164
2012-11-27,0.26507504975006607
2012-11-28,0.2640256146664562
2012-11-29,0.25951688962377767
2012-11-30,0.25447029217572725
2012-12-03,0.2546625343469275
2012-12-04,0.2593302867001847
2012-12-05,0.25987500303030303
2012-12-06,0.2563576727933065
2012-12-07,0.25417189065669715
2012-12-10,0.24957684988796539
2012-12-11,0.2621592187965168
2012-12-12,0.26188829527109453
2012-12-13,0.25942010793305903
2012-12-14,0.25469276314807215
2012-12-17,0.2557093498486123
2012-12-18,0.2546744580832558
2012-12-19,0.2505494753536714
2012-12-20,0.24626831708524752
2012-12-21,0.24550197147884575
2012-12-24,0.24190729133285752
2012-12-26,0.24581207700192437
2012-12-27,0.243113462399761
2012-12-28,0.2447278202411814
2012-12-31,0.24213563306543712
2013-01-02,0.2494298939582022
2013-01-03,0.25715482729281985
2013-01-04,0.25682338912178543
2013-01-07,0.25195814652437815
2013-01-08,0.24997486273623595
2013-01-09,0.2459629874594956
2013-01-10,0.2428062412706889
2013-01-11,0.23920091722232173
2013-01-14,0.2361697330311401
2013-01-15,0.23367895669058436
2013-01-16,0.238138253961853
2013-01-17,0.23735346300401855
2013-01-18,0.24289449561486567
2013-01-22,0.24755856034482027
2013-01-23,0.24950797822915405
2013-01-24,0.24648766054307872
2013-01-25,0.2424051905384866
2013-01-28,0.23868910239053648
2013-01-29,0.23972651417813595
2013-01-30,0.23986512710271166
2013-01-31,0.23675762796581656
2013-02-01,0.23358592594589256
2013-02-04,0.2318395652169836
2013-02-05,0.23056458964897453
2013-02-06,0.23523894320456382
2013-02-07,0.23557512941734746
2013-02-08,0.23258418604883693
2013-02-11,0.2297404936009323
2013-02-12,0.23159127962857323
2013-02-13,0.22947368476581365
2013-02-14,0.23569079150446245
2013-02-15,0.235507727261761
2013-02-19,0.234092912323291
2013-02-20,0.26163033539710184
2013-02-21,0.2562517324819483
2013-02-22,0.2549347116420202
2013-02-25,0.28110938724987466
2013-02-26,0.2750219889390665
2013-02-27,0.2939292772079706
2013-02-28,0.29081366198994163
2013-03-01,0.2849716470107158
2013-03-04,0.2841920885598331
2013-03-05,0.2777580292268794
2013-03-06,0.2722394791355582
2013-03-07,0.26613208825694057
2013-03-08,0.26437728722414866
2013-03-11,0.2593718249926156
2013-03-12,0.25413426215290214
2013-03-13,0.25104709837000705
2013-03-14,0.2479543248261663
2013-03-15,0.25403136263067994
2013-03-18,0.2537826447966842
2013-03-19,0.24988598280015628
2013-03-20,0.24853994608513139
2013-03-21,0.244547296039028
2013-03-22,0.24228774133249087
2013-03-25,0.2385727813477472
2013-03-26,0.23627646518432596
2013-03-27,0.24082737635077953
2013-03-28,0.24786909206272573
2013-04-01,0.2626709203547283
2013-04-02,0.3403259766753047
2013-04-03,0.3338601485652338
2013-04-04,0.3297796336949873
2013-04-05,0.3189671387462978
2013-04-08,0.3104792398856967
2013-04-09,0.301356073109536
2013-04-10,0.2948516664358538
2013-04-11,0.28697259869193087
2013-04-12,0.27985091531027734
2013-04-15,0.33566660959946554
2013-04-16,0.34961725071855365
